team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Bayer 04 Leverkusen,2.76,0.65,7.65,2.76,6.76,2.47,19.71,6.94,140.82,73.12,79.65,26.06,63.76,36.24,0.31,0.0,12.12,4.47,7.59,2.47,2.8,0.8,3.53,8.88,13.47,3.94,9.76,10.24,1.88,5.65,1.65,1.76,0.73,0.17,0.13,0.56,0.48,,,,,,,0.74,0.18,0.14,0.51,0.56,,,,,,,Germany Bundesliga,2023-2024,0.76,2.47,3.82,6.24,4.35,6.12,10.18,16.71,92.88,122.06,39.29,62.94,39.94,60.06,0.0,0.29,6.24,10.88,3.94,5.82,1.53,1.88,8.12,6.71,7.12,11.59,10.71,8.65,3.71,2.94,2.31,1.94,0.24,0.23,0.56,0.6,0.43,,,,,0.52,0.5,0.25,0.23,0.57,0.46,0.61,,,,,0.52,0.52
Borussia Dortmund,2.18,1.29,6.0,4.06,6.88,5.53,17.88,11.59,119.24,85.06,57.06,41.0,61.06,38.94,0.27,0.2,11.76,7.41,6.12,4.18,1.0,3.06,6.82,8.59,12.0,8.12,8.88,11.59,2.94,4.29,1.29,2.35,0.6,0.2,0.22,0.66,0.38,,,,,,,0.61,0.21,0.23,0.41,0.67,,,,,,,Germany Bundesliga,2023-2024,1.24,1.82,6.06,4.35,6.88,4.41,16.47,12.24,106.53,104.29,53.71,42.35,44.41,55.59,0.31,0.19,10.65,7.94,5.82,4.29,2.53,1.65,6.24,8.71,9.41,8.65,12.59,9.88,3.12,3.47,1.76,2.12,0.37,0.24,0.42,0.68,0.36,,,,,,,0.38,0.24,0.43,0.39,0.68,,,,,,
Borussia Mönchengladbach,1.59,1.53,5.71,5.0,6.53,4.82,14.71,14.59,89.94,122.29,41.0,50.29,48.41,51.59,0.12,0.12,10.24,9.24,4.47,5.35,1.69,1.25,6.18,7.06,9.53,9.06,9.53,12.88,3.71,2.94,1.59,2.41,0.4,0.25,0.38,0.64,0.4,,,,,0.53,0.51,0.41,0.25,0.39,0.43,0.65,0.49,0.53,,,0.52,0.5,Germany Bundesliga,2023-2024,2.41,1.71,7.24,4.53,7.47,5.59,19.59,12.18,127.65,84.29,57.82,35.53,54.94,45.06,0.31,0.38,12.47,8.41,7.12,3.76,1.65,1.65,6.71,8.94,13.53,8.35,10.59,10.59,2.65,4.71,1.44,2.44,0.55,0.23,0.25,0.63,0.41,,,,,0.52,0.51,0.56,0.23,0.26,0.44,0.64,,,,,0.53,0.5
Darmstadt 98,0.88,2.59,3.76,4.35,4.88,5.41,13.12,14.41,103.0,101.0,40.47,38.53,48.76,51.24,0.12,0.06,7.71,9.41,5.41,5.0,2.36,2.14,7.59,6.76,8.18,9.65,12.65,11.35,2.88,3.24,2.12,1.82,0.25,0.24,0.54,0.59,0.44,,,,,0.51,0.52,0.26,0.25,0.54,0.47,0.6,,,0.52,0.5,0.52,0.51,Germany Bundesliga,2023-2024,2.47,0.88,6.35,3.0,7.82,5.12,19.59,10.82,117.53,84.59,56.53,31.24,57.35,42.65,0.07,0.07,12.71,6.18,6.88,4.65,1.82,1.47,5.59,10.24,13.12,6.88,10.71,13.18,2.06,4.88,1.59,2.76,0.7,0.19,0.14,0.55,0.49,,,,,0.53,0.51,0.71,0.2,0.15,0.51,0.56,0.49,0.53,,,0.53,0.5
Eintracht Frankfurt,1.71,1.24,5.71,3.12,5.29,4.24,14.18,10.0,116.35,102.53,53.88,38.29,56.12,43.88,0.19,0.25,10.12,6.29,4.06,3.71,1.47,2.71,6.59,8.24,9.06,7.35,9.71,10.76,2.24,3.0,2.06,2.31,0.45,0.26,0.31,0.59,0.45,,,0.52,0.5,0.52,0.51,0.47,0.26,0.32,0.47,0.6,,,0.52,0.5,0.52,0.51,Germany Bundesliga,2023-2024,1.71,1.29,6.0,3.76,5.94,3.82,14.65,9.65,112.88,91.82,53.18,32.24,51.88,48.12,0.5,0.0,9.65,7.12,5.0,2.53,2.47,1.71,5.35,8.47,9.94,6.18,9.47,11.29,2.53,3.65,1.12,2.12,0.47,0.26,0.3,0.59,0.45,,,0.52,0.51,0.49,0.54,0.48,0.27,0.31,0.48,0.59,,,0.53,0.49,0.49,0.53
FC Augsburg,1.53,1.53,4.71,4.94,5.0,5.41,12.53,14.29,98.41,97.29,49.59,44.18,43.41,56.59,0.25,0.38,8.41,9.59,4.12,4.71,3.06,1.71,7.24,9.0,8.71,10.82,13.41,11.88,3.53,2.71,2.29,2.18,0.39,0.25,0.39,0.63,0.41,,,,,0.52,0.51,0.4,0.25,0.4,0.44,0.64,,,,,0.52,0.5,Germany Bundesliga,2023-2024,2.0,1.41,5.59,5.0,6.0,5.76,15.53,13.12,108.59,96.06,47.88,43.0,56.06,43.94,0.27,0.2,9.76,8.59,5.76,4.53,1.71,1.71,7.76,7.82,10.35,7.71,9.47,13.24,2.29,4.06,1.53,1.88,0.54,0.24,0.25,0.62,0.42,,,,,0.53,0.5,0.56,0.24,0.26,0.45,0.62,,,0.55,0.48,0.53,0.5
FC Bayern München,3.12,0.71,7.24,2.76,6.47,3.82,19.82,8.71,135.41,82.24,69.47,33.53,60.71,39.29,0.19,0.06,14.12,4.59,5.71,4.12,2.18,1.18,5.88,9.35,12.59,6.0,8.47,8.41,2.29,5.06,0.76,1.88,0.8,0.13,0.1,0.58,0.46,,,,,,,0.81,0.14,0.11,0.47,0.59,,,,,,,Germany Bundesliga,2023-2024,1.94,2.41,2.88,6.18,5.0,6.29,12.12,17.71,86.88,122.71,38.47,59.88,37.59,62.41,0.2,0.13,7.35,13.0,4.76,4.71,1.82,1.35,8.24,6.59,8.65,11.71,10.24,9.29,3.71,2.47,1.88,2.12,0.18,0.19,0.66,0.63,0.4,,,,,,,0.19,0.19,0.67,0.44,0.64,,,,,,
FC Köln,0.94,1.75,6.65,4.94,6.29,5.47,15.18,12.94,99.06,105.71,49.76,41.0,48.47,51.53,0.19,0.12,9.06,9.0,6.12,3.94,1.81,1.0,6.47,9.18,9.47,8.18,11.94,10.71,2.59,3.71,1.82,2.53,0.37,0.25,0.4,0.6,0.43,,,0.52,0.51,0.51,0.52,0.38,0.26,0.41,0.47,0.61,,,0.54,0.49,0.52,0.51,Germany Bundesliga,2023-2024,1.88,0.76,7.0,4.41,5.82,4.06,16.94,11.12,122.47,85.35,57.82,38.88,55.76,44.24,0.06,0.19,12.24,7.12,4.71,4.0,1.53,1.41,5.71,8.71,10.24,6.94,12.06,13.0,3.41,3.82,1.88,2.35,0.57,0.24,0.22,0.58,0.46,,,,,0.53,0.5,0.59,0.24,0.23,0.49,0.59,,,,,0.52,0.5
FC Union Berlin,1.29,1.76,5.29,4.82,5.29,4.65,12.53,13.18,99.94,118.0,48.35,47.24,44.71,55.29,0.27,0.33,8.94,8.76,3.59,4.41,2.4,1.0,5.88,7.35,8.41,8.18,11.76,11.0,3.06,2.76,1.94,2.12,0.42,0.28,0.33,0.56,0.48,,,0.54,0.49,0.5,0.52,0.44,0.28,0.34,0.51,0.56,,,0.53,0.49,0.51,0.52,Germany Bundesliga,2023-2024,1.65,0.65,5.47,3.94,5.88,4.76,15.24,11.53,127.88,90.82,51.94,38.47,59.41,40.59,0.18,0.12,10.12,7.94,5.12,3.59,2.2,1.73,7.0,8.76,9.82,7.18,10.24,12.06,3.24,3.82,1.53,2.06,0.5,0.26,0.27,0.55,0.49,0.55,0.47,0.51,0.51,0.52,0.51,0.52,0.26,0.28,0.52,0.55,0.55,0.48,0.52,0.5,0.51,0.52
FSV Mainz 05,1.35,1.06,6.82,3.82,6.53,4.41,16.29,10.65,112.29,103.47,47.65,37.06,46.71,53.29,0.13,0.13,10.76,6.76,5.53,3.88,1.71,1.41,7.29,8.35,9.35,6.94,14.76,13.82,2.12,3.29,2.76,2.41,0.45,0.25,0.32,0.58,0.45,0.55,0.47,0.5,0.53,0.51,0.52,0.47,0.26,0.33,0.48,0.59,0.55,0.48,0.5,0.52,0.51,0.52,Germany Bundesliga,2023-2024,1.94,0.94,4.53,3.76,4.59,4.88,13.59,12.0,116.59,106.71,41.47,42.88,54.59,45.41,0.2,0.2,8.88,6.71,4.71,5.29,1.25,1.88,6.35,4.71,8.88,7.53,12.12,13.29,2.94,3.71,2.18,3.06,0.48,0.25,0.29,0.59,0.45,,,0.52,0.5,0.52,0.51,0.49,0.26,0.3,0.48,0.59,,,0.5,0.52,0.52,0.51
