team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Brest,1.56,0.88,5.0,3.29,6.53,3.12,15.88,9.41,120.94,99.35,54.24,36.29,56.53,43.47,0.2,0.07,10.0,5.29,5.88,4.12,1.06,2.12,5.29,9.0,10.47,6.41,12.0,13.76,2.65,3.82,2.35,1.65,0.46,0.28,0.29,0.52,0.52,0.5,0.52,0.51,0.52,0.51,0.52,0.48,0.28,0.29,0.55,0.52,0.49,0.54,0.52,0.51,0.5,0.53,France Ligue 1,2023-2024,1.18,1.65,5.12,4.06,4.29,4.71,11.47,12.65,102.47,110.82,47.76,47.47,48.65,51.35,0.13,0.07,7.82,8.06,3.65,4.59,1.82,1.12,6.71,6.24,8.18,9.35,13.18,12.47,3.29,3.24,2.0,2.47,0.44,0.28,0.3,0.54,0.5,0.54,0.49,0.51,0.51,0.49,0.54,0.45,0.29,0.31,0.52,0.54,0.53,0.49,0.51,0.52,0.5,0.52
Clermont,0.82,1.59,5.18,3.82,5.06,4.59,12.88,13.06,102.47,104.47,40.12,45.47,49.53,50.47,0.38,0.19,7.65,8.76,5.24,4.29,1.44,1.0,6.41,6.18,9.0,10.12,12.41,13.35,4.53,3.59,1.41,2.35,0.3,0.28,0.45,0.56,0.48,,,0.52,0.51,0.52,0.51,0.31,0.28,0.46,0.5,0.56,,,0.52,0.52,0.51,0.52,France Ligue 1,2023-2024,1.94,0.71,6.35,3.65,7.18,4.06,18.65,10.06,109.35,96.47,56.53,37.71,51.71,48.29,0.35,0.24,12.0,5.94,6.65,4.12,1.75,1.75,6.18,8.71,12.41,6.53,13.41,11.82,2.59,4.65,1.47,1.94,0.58,0.25,0.2,0.53,0.5,,,0.53,0.49,0.53,0.5,0.59,0.25,0.21,0.53,0.54,0.52,0.51,0.52,0.51,0.51,0.52
LOSC Lille,2.0,0.82,5.41,3.71,4.65,3.35,14.0,8.41,111.47,86.88,50.59,38.06,55.71,44.29,0.23,0.23,9.12,5.0,4.88,3.41,1.65,2.71,5.65,6.94,9.71,6.29,11.41,16.06,2.59,3.88,1.76,2.35,0.57,0.24,0.22,0.54,0.5,,,0.54,0.49,0.52,0.52,0.58,0.25,0.23,0.52,0.55,,,0.54,0.49,0.51,0.52,France Ligue 1,2023-2024,1.25,1.06,4.65,5.0,4.0,4.29,10.94,11.94,86.18,105.71,39.0,44.0,41.65,58.35,0.12,0.0,7.29,7.12,3.65,4.82,2.76,1.12,6.53,5.47,8.06,7.71,14.47,11.06,3.18,3.24,2.12,2.12,0.33,0.28,0.41,0.55,0.48,0.52,0.51,0.52,0.51,0.5,0.52,0.34,0.28,0.43,0.51,0.56,0.51,0.51,0.53,0.5,0.51,0.52
Le Havre,1.06,1.12,4.29,4.12,5.24,4.41,13.35,11.41,94.12,109.35,47.76,43.65,45.82,54.18,0.25,0.12,8.65,7.59,4.71,3.82,1.65,1.71,6.65,7.06,8.12,7.88,12.76,12.0,2.94,3.59,1.76,1.53,0.3,0.3,0.43,0.51,0.53,0.52,0.51,0.5,0.53,0.5,0.53,0.31,0.3,0.44,0.55,0.52,0.52,0.51,0.5,0.53,0.5,0.54,France Ligue 1,2023-2024,1.53,0.94,5.06,3.24,6.18,4.41,15.59,9.47,121.12,96.35,58.88,38.47,56.65,43.35,0.19,0.19,10.12,5.53,5.47,3.94,2.53,1.41,6.65,7.76,10.59,6.24,11.94,13.35,1.76,3.88,2.12,2.12,0.55,0.26,0.21,0.5,0.54,0.52,0.5,0.5,0.53,0.5,0.53,0.56,0.27,0.22,0.56,0.51,0.54,0.49,0.5,0.53,0.5,0.53
Lens,1.59,1.06,5.82,3.59,6.53,4.18,16.65,10.47,114.94,90.0,60.47,40.59,52.47,47.53,0.33,0.27,11.94,6.82,4.71,3.65,2.12,0.94,5.76,8.41,11.12,6.71,12.88,12.94,2.76,4.41,1.71,2.06,0.54,0.25,0.23,0.55,0.49,,,0.53,0.5,0.52,0.51,0.55,0.26,0.24,0.51,0.56,,,0.5,0.52,0.51,0.51,France Ligue 1,2023-2024,1.12,1.06,3.94,4.47,4.41,5.06,12.76,12.41,97.41,105.88,41.18,41.82,47.0,53.0,0.25,0.12,8.24,7.82,4.53,4.59,1.41,2.59,7.59,6.47,8.35,8.94,13.12,13.35,3.24,3.47,2.0,2.76,0.34,0.28,0.41,0.56,0.48,,,0.54,0.49,0.51,0.52,0.36,0.29,0.41,0.51,0.56,,,0.53,0.5,0.5,0.53
Lorient,1.53,1.76,4.41,5.82,5.18,4.82,11.82,15.06,100.18,106.0,46.24,51.47,46.71,53.29,0.06,0.19,7.76,9.06,4.06,6.0,2.0,1.31,7.71,6.35,7.53,9.71,12.53,13.0,4.35,2.82,1.71,1.94,0.3,0.28,0.45,0.55,0.49,0.54,0.49,0.52,0.52,0.51,0.53,0.31,0.28,0.46,0.51,0.55,0.54,0.49,0.51,0.52,0.5,0.53,France Ligue 1,2023-2024,2.12,1.0,5.41,3.53,6.82,3.71,16.18,9.88,120.18,86.94,62.65,41.06,54.35,45.65,0.31,0.0,10.53,5.88,5.65,4.0,1.0,1.69,5.06,8.94,12.0,6.29,12.53,11.29,3.0,4.18,1.53,2.12,0.58,0.25,0.2,0.53,0.5,0.53,0.5,0.53,0.51,0.51,0.51,0.59,0.25,0.21,0.54,0.54,0.54,0.49,0.53,0.5,0.5,0.52
Metz,1.0,1.59,3.82,4.35,4.41,5.18,10.82,12.53,95.47,121.65,38.94,53.12,36.94,63.06,0.12,0.19,6.29,7.65,4.53,4.88,1.69,1.19,7.76,6.12,7.18,8.71,12.76,12.94,2.59,2.35,1.59,1.88,0.27,0.28,0.48,0.53,0.5,0.54,0.48,0.51,0.52,0.5,0.53,0.28,0.28,0.49,0.53,0.54,0.55,0.48,0.51,0.53,0.5,0.53,France Ligue 1,2023-2024,1.82,1.06,6.35,4.0,6.35,3.41,17.94,8.71,129.53,77.0,60.18,31.35,66.76,33.24,0.19,0.25,11.82,5.59,6.12,3.12,2.0,1.25,6.12,9.29,12.65,6.47,11.06,12.88,2.35,5.24,1.53,1.59,0.61,0.24,0.18,0.5,0.54,0.53,0.5,0.51,0.51,0.51,0.52,0.62,0.25,0.19,0.56,0.51,0.54,0.49,0.51,0.52,0.51,0.52
Monaco,1.76,0.82,5.82,3.88,5.71,4.41,16.29,9.88,124.76,91.18,52.76,39.0,55.65,44.35,0.18,0.06,11.12,6.06,5.18,3.82,2.12,1.71,6.06,7.24,11.35,6.76,15.0,13.29,3.06,4.59,2.0,1.94,0.56,0.23,0.24,0.62,0.41,,,,,,,0.57,0.24,0.24,0.44,0.63,,,,,,,France Ligue 1,2023-2024,1.65,2.24,5.29,4.94,4.94,4.71,13.24,14.12,100.59,115.65,48.88,47.12,48.0,52.0,0.56,0.12,9.06,9.94,4.18,4.18,2.12,2.24,7.82,7.12,9.65,9.82,11.88,13.41,3.76,3.65,1.76,2.47,0.34,0.26,0.43,0.63,0.4,,,0.53,0.5,0.52,0.51,0.35,0.26,0.44,0.43,0.64,,,0.5,0.53,0.52,0.5
Montpellier,1.25,1.35,4.88,4.12,6.35,5.94,15.76,14.82,93.59,111.0,47.59,47.0,46.12,53.88,0.31,0.12,9.76,8.65,6.0,6.18,1.76,1.35,8.0,8.24,10.41,9.76,13.65,14.35,3.29,4.0,1.71,2.41,0.4,0.27,0.36,0.57,0.46,,,0.53,0.49,0.51,0.52,0.41,0.27,0.37,0.49,0.58,,,0.54,0.49,0.5,0.52,France Ligue 1,2023-2024,1.47,1.35,6.06,3.24,6.65,3.35,16.94,10.35,116.47,84.71,63.18,37.88,57.41,42.59,0.21,0.14,11.18,6.18,5.76,4.24,1.69,1.56,4.71,7.65,10.94,7.41,13.65,12.35,3.29,4.35,2.06,2.12,0.49,0.25,0.28,0.59,0.45,,,0.54,0.49,0.51,0.52,0.5,0.26,0.29,0.48,0.6,,,0.54,0.49,0.51,0.51
Nantes,1.0,1.76,5.29,5.12,4.65,5.06,12.06,13.53,94.71,108.24,45.94,51.59,44.88,55.12,0.38,0.19,8.35,9.06,3.71,4.47,1.24,1.18,7.06,6.82,8.53,9.76,11.94,12.12,3.65,3.53,1.71,1.94,0.33,0.28,0.41,0.54,0.5,0.53,0.5,0.52,0.51,0.49,0.54,0.34,0.29,0.42,0.53,0.54,0.55,0.48,0.52,0.51,0.5,0.53,France Ligue 1,2023-2024,1.56,0.81,5.24,4.41,4.94,3.65,11.65,10.35,111.65,89.29,50.59,37.18,55.35,44.65,0.47,0.13,8.0,6.41,3.65,3.94,1.35,1.76,5.76,7.06,7.94,6.71,11.0,15.06,2.76,2.47,1.76,2.24,0.53,0.27,0.23,0.52,0.51,0.53,0.49,0.52,0.51,0.5,0.53,0.54,0.27,0.24,0.53,0.54,0.53,0.5,0.52,0.51,0.5,0.53
