team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Albacete,1.33,1.0,5.67,3.9,6.67,4.95,14.76,10.62,114.1,95.19,59.19,38.29,51.71,48.29,0.21,0.11,9.19,6.48,5.57,4.14,2.0,0.94,0.44,0.78,11.14,7.0,14.33,11.43,2.29,3.33,2.1,2.14,0.5,0.3,0.23,0.5,0.54,0.52,0.51,0.52,0.51,0.49,0.54,0.51,0.3,0.24,0.58,0.51,0.54,0.51,0.52,0.52,0.52,0.52,Spain La Liga 2,2023-2024,1.67,1.05,4.9,4.1,7.14,4.24,14.57,10.57,108.29,100.19,49.86,45.62,54.29,45.71,0.42,0.05,8.76,6.9,5.81,3.67,0.9,1.95,0.44,1.22,10.67,7.62,13.14,14.57,2.48,2.57,1.9,2.29,0.4,0.31,0.32,0.5,0.54,0.55,0.49,0.5,0.53,0.51,0.54,0.41,0.31,0.33,0.57,0.51,0.54,0.5,0.51,0.54,0.51,0.54
Alcorcón,0.71,0.86,3.81,4.43,5.9,5.29,12.62,12.86,93.0,105.24,46.38,50.57,44.19,55.81,0.11,0.11,6.33,7.33,6.29,5.52,1.8,1.2,0.71,0.71,8.86,8.71,12.86,9.95,3.05,3.0,2.1,2.15,0.35,0.34,0.34,0.47,0.57,0.5,0.54,0.49,0.54,0.5,0.55,0.37,0.33,0.36,0.6,0.47,0.51,0.53,0.5,0.55,0.56,0.49,Spain La Liga 2,2023-2024,1.67,0.81,6.1,3.14,6.57,4.95,15.95,11.48,115.71,88.9,54.0,34.0,59.95,40.05,0.33,0.0,9.81,6.19,6.14,5.29,1.55,1.65,0.42,0.75,10.95,7.67,13.05,14.19,2.57,3.24,1.62,2.86,0.52,0.3,0.21,0.44,0.59,0.51,0.52,0.52,0.52,0.5,0.53,0.53,0.3,0.22,0.62,0.46,0.51,0.53,0.51,0.54,0.53,0.51
Amorebieta,1.05,0.9,4.43,4.71,4.1,5.14,10.24,11.52,99.43,107.38,45.95,49.81,46.43,53.57,0.2,0.2,5.71,7.43,4.52,4.1,1.86,2.0,0.56,0.56,6.86,8.76,13.14,12.57,2.95,1.81,2.05,1.9,0.32,0.33,0.38,0.48,0.56,0.5,0.53,0.52,0.52,0.49,0.54,0.33,0.33,0.4,0.6,0.48,0.51,0.53,0.5,0.54,0.5,0.54,Spain La Liga 2,2023-2024,1.67,0.76,4.48,3.71,6.1,4.86,14.76,9.81,110.24,101.29,49.86,39.1,53.9,46.1,0.15,0.05,9.71,6.05,5.05,3.76,2.52,1.1,0.5,0.83,11.24,6.86,10.9,12.52,2.43,4.24,1.9,1.95,0.58,0.28,0.17,0.46,0.58,0.53,0.51,0.5,0.54,0.51,0.52,0.59,0.28,0.18,0.61,0.46,0.54,0.5,0.52,0.52,0.51,0.53
Burgos,1.52,0.67,4.95,4.48,5.95,4.48,13.43,10.1,102.81,97.52,45.43,45.48,46.67,53.33,0.24,0.14,8.29,5.0,5.14,5.1,1.9,1.25,1.0,1.46,10.43,6.95,11.43,13.19,2.14,3.38,2.71,2.24,0.45,0.32,0.26,0.48,0.56,0.54,0.5,0.51,0.52,0.51,0.52,0.46,0.31,0.28,0.6,0.48,0.53,0.51,0.51,0.54,0.51,0.53,Spain La Liga 2,2023-2024,1.9,0.95,5.0,4.43,6.05,5.0,14.67,11.19,110.33,103.19,47.14,42.29,52.76,47.24,0.33,0.17,8.95,6.43,5.71,4.76,1.7,1.85,0.4,0.7,10.57,8.24,12.95,9.29,2.9,3.38,1.75,1.85,0.47,0.31,0.25,0.48,0.56,0.53,0.51,0.52,0.52,0.5,0.55,0.48,0.31,0.26,0.6,0.48,0.53,0.51,0.52,0.52,0.54,0.5
Elche,1.19,0.86,6.0,3.86,7.52,3.57,17.57,8.19,116.57,88.1,57.29,30.81,59.38,40.62,0.21,0.0,10.33,5.1,7.24,3.1,2.15,1.7,0.67,1.0,10.71,5.76,13.0,13.76,1.95,3.38,1.76,2.71,0.54,0.28,0.2,0.48,0.56,0.55,0.48,0.5,0.53,0.48,0.55,0.56,0.29,0.21,0.59,0.49,0.55,0.49,0.52,0.52,0.5,0.54,Spain La Liga 2,2023-2024,1.33,0.86,4.67,4.33,4.57,6.48,11.24,13.71,96.38,113.05,41.81,48.52,43.24,56.76,0.11,0.11,7.14,8.38,4.1,5.33,2.65,1.55,0.89,0.89,8.95,9.52,13.71,14.0,2.9,3.19,2.33,2.24,0.37,0.32,0.34,0.49,0.55,0.52,0.52,0.51,0.54,0.5,0.53,0.38,0.32,0.35,0.58,0.5,0.52,0.52,0.51,0.53,0.5,0.55
Eldense,1.2,1.25,5.57,3.43,5.29,3.76,12.1,8.86,103.76,95.0,48.43,42.33,48.57,51.43,0.28,0.17,7.43,5.0,4.67,3.86,1.86,1.86,0.2,0.9,8.1,5.62,15.62,12.29,1.71,2.33,1.9,1.81,0.39,0.32,0.32,0.47,0.57,0.5,0.53,0.5,0.54,0.52,0.53,0.4,0.32,0.33,0.6,0.48,0.5,0.54,0.51,0.54,0.5,0.55,Spain La Liga 2,2023-2024,1.48,1.05,6.24,3.38,6.95,4.48,15.71,10.19,108.1,92.43,51.24,41.57,57.76,42.24,0.2,0.1,9.0,5.81,6.71,4.38,1.45,1.8,0.75,0.58,10.24,6.52,11.0,15.29,2.05,3.19,1.43,2.48,0.52,0.3,0.21,0.46,0.58,0.51,0.52,0.51,0.52,0.48,0.55,0.53,0.3,0.22,0.62,0.46,0.52,0.53,0.51,0.53,0.49,0.56
Espanyol,1.95,0.86,5.65,4.09,5.52,4.3,13.91,9.52,109.22,95.17,48.61,34.43,52.48,47.52,0.35,0.05,9.48,6.04,4.43,3.52,1.7,2.57,1.0,1.5,9.43,6.39,15.3,13.43,2.3,2.87,2.35,2.52,0.56,0.28,0.2,0.49,0.55,0.51,0.52,0.51,0.52,0.53,0.52,0.57,0.28,0.2,0.58,0.5,0.51,0.53,0.52,0.52,0.51,0.53,Spain La Liga 2,2023-2024,1.1,1.0,5.09,4.35,5.61,5.13,12.26,10.22,96.96,94.96,41.78,38.09,50.04,49.96,0.11,0.21,7.17,5.83,5.09,4.39,2.22,1.52,1.67,0.4,8.91,7.09,13.83,15.43,1.74,2.57,2.43,2.83,0.38,0.32,0.34,0.5,0.54,0.52,0.52,0.5,0.53,0.48,0.55,0.38,0.32,0.35,0.57,0.51,0.52,0.52,0.51,0.54,0.5,0.54
FC Andorra,0.95,0.9,5.71,3.14,6.05,3.48,13.9,8.19,109.81,82.95,55.1,34.0,61.95,38.05,0.17,0.11,7.33,5.43,6.57,2.76,2.14,2.33,0.58,0.67,9.71,5.48,11.33,12.62,2.05,3.1,1.95,2.38,0.46,0.31,0.26,0.49,0.55,0.52,0.51,0.51,0.52,0.51,0.52,0.47,0.31,0.27,0.58,0.5,0.53,0.52,0.51,0.53,0.52,0.52,Spain La Liga 2,2023-2024,1.62,0.62,4.57,3.81,5.38,5.62,12.43,12.29,85.81,113.19,41.24,50.81,37.19,62.81,0.0,0.16,8.71,6.71,3.9,5.85,2.6,1.25,1.23,1.77,9.1,8.33,14.95,11.33,2.81,3.19,2.86,1.62,0.47,0.31,0.26,0.49,0.55,0.51,0.52,0.54,0.5,0.52,0.52,0.48,0.31,0.27,0.58,0.5,0.53,0.52,0.53,0.52,0.51,0.53
FC Cartagena,0.95,1.24,4.38,5.0,5.48,5.71,11.86,12.19,97.57,101.38,47.67,44.48,47.76,52.24,0.21,0.11,7.57,7.14,4.29,5.05,1.9,1.76,0.73,0.55,8.19,8.1,11.95,14.0,2.67,2.71,2.05,2.57,0.36,0.33,0.34,0.47,0.57,0.5,0.53,0.48,0.55,0.48,0.55,0.37,0.33,0.36,0.6,0.48,0.52,0.52,0.5,0.54,0.49,0.56,Spain La Liga 2,2023-2024,1.19,0.81,5.67,3.29,5.81,3.67,14.05,8.57,114.38,88.1,59.14,32.57,59.48,40.52,0.15,0.15,8.52,5.05,5.52,3.52,2.14,2.24,0.43,0.71,9.33,5.95,12.1,11.9,2.1,3.38,2.0,2.86,0.54,0.29,0.2,0.47,0.57,0.5,0.53,0.51,0.52,0.52,0.52,0.55,0.29,0.21,0.6,0.48,0.51,0.53,0.51,0.53,0.51,0.53
Huesca,0.85,1.0,5.86,3.86,5.43,4.1,12.14,10.05,101.14,94.9,45.9,41.86,49.62,50.38,0.0,0.28,6.95,5.67,5.19,4.38,1.71,2.43,0.9,0.6,8.38,7.19,11.33,13.19,2.43,2.95,2.1,2.62,0.39,0.34,0.29,0.44,0.6,0.48,0.55,0.52,0.52,0.5,0.56,0.41,0.34,0.31,0.63,0.44,0.5,0.54,0.5,0.54,0.49,0.56,Spain La Liga 2,2023-2024,0.62,0.9,5.86,3.19,6.33,3.29,12.71,7.0,118.14,85.05,57.62,30.67,59.9,40.1,0.05,0.11,7.19,3.9,5.52,3.1,2.21,1.95,0.55,0.64,8.38,5.29,14.1,13.05,1.62,2.57,2.05,2.81,0.47,0.33,0.23,0.42,0.62,0.5,0.54,0.48,0.55,,,0.48,0.33,0.25,0.65,0.42,0.5,0.54,0.48,0.56,,
