team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
AFC Bournemouth,1.42,1.47,7.05,5.26,4.68,3.79,14.47,11.37,103.95,98.79,55.89,50.68,45.21,54.79,0.17,0.17,9.42,7.74,5.05,3.63,1.32,1.26,5.58,7.89,9.42,7.89,13.42,11.42,3.21,3.63,1.79,2.53,0.41,0.25,0.37,0.63,0.4,,,,,0.54,0.49,0.42,0.25,0.39,0.43,0.64,,,,,0.54,0.49,England Premier League,2023-2024,2.05,1.42,6.0,5.32,6.16,6.16,16.74,14.05,106.37,94.11,54.84,45.37,57.11,42.89,0.22,0.06,11.37,9.53,5.37,4.53,1.81,1.94,8.16,8.11,10.58,9.68,9.58,13.42,3.16,3.79,1.63,2.32,0.52,0.23,0.27,0.61,0.43,,,,,0.51,0.52,0.53,0.24,0.28,0.45,0.62,,,0.55,0.48,0.52,0.51
Arsenal,2.53,0.84,7.32,2.68,6.53,3.37,18.95,7.26,117.11,69.74,80.16,28.05,59.0,41.0,0.24,0.06,13.56,4.39,5.5,2.72,2.47,1.32,4.42,9.42,11.74,5.11,10.26,10.0,1.53,4.26,1.84,2.26,0.73,0.17,0.13,0.52,0.52,,,,,0.54,0.49,0.74,0.18,0.14,0.54,0.53,,,0.55,0.48,0.5,0.52,England Premier League,2023-2024,0.68,2.26,3.26,6.63,4.11,5.11,9.74,15.63,82.53,110.0,41.21,64.84,42.0,58.0,0.11,0.33,5.74,11.16,4.0,4.47,1.89,2.16,7.68,5.84,5.21,9.89,11.58,10.32,3.16,1.42,1.95,1.53,0.2,0.22,0.61,0.53,0.5,,,,,0.54,0.49,0.2,0.23,0.62,0.52,0.55,,,0.54,0.49,0.51,0.52
Aston Villa,2.53,1.47,6.0,3.68,4.89,3.95,14.79,10.74,88.63,86.79,50.32,40.16,54.0,46.0,0.22,0.06,10.53,7.42,4.26,3.32,1.37,4.11,6.05,6.37,9.37,6.79,11.32,13.84,2.72,3.28,2.47,2.68,0.52,0.23,0.27,0.62,0.42,,,,,,,0.53,0.24,0.28,0.44,0.63,,,,,0.54,0.5,England Premier League,2023-2024,1.74,1.47,4.79,6.16,4.95,4.84,13.21,12.32,87.74,87.11,48.37,45.47,47.42,52.58,0.06,0.0,9.95,8.68,3.26,3.63,4.84,1.21,5.63,6.84,9.32,8.37,11.84,10.74,2.95,3.79,2.16,2.42,0.43,0.24,0.35,0.62,0.41,,,,,,,0.44,0.25,0.36,0.44,0.63,,,,,0.53,0.5
Brentford,1.61,1.89,4.84,5.37,5.68,5.37,13.68,14.11,98.11,106.74,50.47,55.0,47.42,52.58,0.06,0.06,10.0,8.47,3.68,5.63,1.95,1.42,7.63,8.32,8.79,9.74,9.32,11.42,3.16,2.89,2.0,2.0,0.42,0.26,0.36,0.59,0.44,,,,,0.5,0.52,0.42,0.26,0.37,0.47,0.6,,,0.52,0.51,0.5,0.52,England Premier League,2023-2024,1.63,1.42,6.11,4.84,6.05,4.05,14.74,11.21,118.26,84.21,72.74,45.16,57.53,42.47,0.18,0.12,9.16,8.21,5.58,3.0,1.61,1.89,6.47,8.79,10.11,7.79,11.68,11.37,3.33,3.44,1.84,2.63,0.51,0.25,0.27,0.58,0.45,,,0.49,0.54,0.54,0.5,0.52,0.25,0.28,0.48,0.59,,,0.51,0.51,0.53,0.5
Brighton & Hove Albion,1.58,1.42,7.05,3.68,5.58,4.21,15.95,10.47,106.16,79.63,57.11,38.05,60.37,39.63,0.24,0.24,10.95,7.26,5.0,3.21,1.95,1.53,6.05,7.32,9.79,7.21,11.21,11.68,2.47,4.42,1.89,2.53,0.5,0.22,0.3,0.62,0.41,,,,,0.49,0.54,0.51,0.23,0.31,0.44,0.63,,,,,0.49,0.54,England Premier League,2023-2024,1.84,1.32,5.11,3.79,4.63,4.84,14.16,13.63,94.05,104.47,47.21,50.74,39.89,60.11,0.11,0.11,9.89,9.11,4.26,4.53,2.39,2.67,7.74,7.37,9.16,9.0,12.58,10.32,3.89,3.32,2.63,2.89,0.44,0.24,0.35,0.64,0.4,,,0.53,0.5,0.49,0.54,0.45,0.25,0.36,0.43,0.64,,,0.52,0.51,0.52,0.51
Burnley,1.0,2.26,5.58,5.05,6.32,3.89,13.37,13.16,108.11,91.11,51.11,38.16,51.74,48.26,0.12,0.18,8.39,8.89,5.39,4.06,2.06,2.33,4.95,8.42,9.16,9.32,10.53,9.95,3.95,3.05,1.5,2.39,0.29,0.26,0.48,0.58,0.45,,,0.55,0.48,0.51,0.52,0.29,0.26,0.5,0.49,0.58,0.53,0.49,0.52,0.51,0.52,0.51,England Premier League,2023-2024,1.84,1.16,7.68,3.89,6.74,3.47,19.21,9.42,111.21,84.74,65.05,37.11,56.84,43.16,0.22,0.06,13.37,6.05,5.84,3.37,2.79,2.21,5.26,9.84,12.84,6.63,9.63,12.16,2.63,5.16,2.16,2.53,0.63,0.22,0.19,0.55,0.49,,,0.52,0.5,0.51,0.53,0.63,0.23,0.19,0.5,0.56,,,0.53,0.5,0.51,0.52
Chelsea,2.32,1.37,6.05,4.74,5.74,5.47,16.47,13.58,105.95,92.68,56.74,51.74,58.05,41.95,0.56,0.12,11.21,9.11,5.26,4.47,2.44,1.67,7.53,7.21,11.47,9.0,10.74,12.11,3.16,4.05,2.47,2.68,0.58,0.22,0.23,0.59,0.44,,,,,0.49,0.53,0.58,0.23,0.24,0.47,0.6,,,0.55,0.48,0.52,0.51,England Premier League,2023-2024,1.95,1.74,5.26,4.58,5.26,4.74,15.68,12.42,85.95,100.26,52.0,48.16,40.53,59.47,0.18,0.18,10.47,7.68,5.21,4.74,2.47,2.53,6.21,7.32,10.0,9.05,12.68,12.89,3.0,3.63,2.37,3.11,0.36,0.25,0.42,0.61,0.42,,,,,0.54,0.49,0.37,0.25,0.44,0.45,0.62,,,,,0.53,0.49
Crystal Palace,1.95,1.37,5.42,4.0,4.74,4.32,13.58,10.47,98.47,108.47,51.16,48.47,45.21,54.79,0.18,0.06,9.16,7.32,4.42,3.16,1.83,2.11,6.37,7.16,8.95,6.84,12.21,11.95,2.21,3.16,2.05,2.11,0.39,0.27,0.37,0.55,0.49,,,0.52,0.5,0.52,0.52,0.4,0.28,0.38,0.51,0.56,0.55,0.48,0.52,0.52,0.5,0.53,England Premier League,2023-2024,1.68,1.05,6.37,3.95,5.26,3.74,13.74,10.42,120.53,94.16,59.53,36.11,61.05,38.95,0.11,0.06,10.05,6.53,3.68,3.89,2.05,2.05,5.53,6.95,8.68,6.84,11.42,12.16,2.68,3.0,1.68,1.79,0.53,0.25,0.24,0.51,0.53,,,0.52,0.51,0.51,0.52,0.54,0.26,0.25,0.55,0.52,0.54,0.49,0.5,0.53,0.51,0.52
Everton,1.16,0.95,4.89,5.74,6.63,4.53,15.47,12.0,97.58,101.37,53.68,51.47,41.79,58.21,0.12,0.12,9.95,7.89,5.53,4.11,2.68,1.58,6.84,9.21,10.0,7.68,11.26,10.42,2.84,3.79,1.79,1.79,0.4,0.27,0.36,0.57,0.47,,,0.51,0.51,0.51,0.52,0.41,0.27,0.37,0.5,0.58,,,0.53,0.5,0.51,0.52,England Premier League,2023-2024,1.74,0.95,6.95,4.63,5.53,4.84,16.32,11.21,108.0,95.53,59.0,45.68,60.68,39.32,0.33,0.11,11.26,7.32,5.05,3.89,1.78,2.11,7.37,7.58,9.58,7.68,9.32,13.11,2.37,3.58,1.42,2.42,0.5,0.26,0.27,0.57,0.46,,,0.52,0.5,0.5,0.54,0.51,0.26,0.28,0.49,0.58,0.54,0.49,0.51,0.52,0.5,0.53
Fulham,1.63,1.26,5.89,4.84,5.26,5.74,13.47,12.53,105.47,98.16,52.58,46.0,54.11,45.89,0.11,0.16,8.63,8.58,4.84,3.95,1.56,2.5,8.0,8.05,9.0,9.47,9.63,11.63,3.16,2.84,2.0,1.74,0.39,0.26,0.37,0.58,0.46,,,0.53,0.5,0.52,0.51,0.4,0.27,0.39,0.48,0.58,,,0.52,0.5,0.51,0.52,England Premier League,2023-2024,2.06,1.33,5.05,5.26,5.68,5.11,15.0,12.89,111.42,90.11,56.68,42.16,52.58,47.42,0.28,0.0,10.16,8.58,4.84,4.32,2.89,1.26,6.37,7.32,10.16,8.47,9.37,10.79,3.68,3.89,1.68,2.21,0.52,0.24,0.26,0.58,0.46,,,0.55,0.48,0.52,0.51,0.53,0.25,0.27,0.49,0.59,,,0.52,0.51,0.51,0.52
