team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
América,2.09,0.74,5.52,4.39,5.83,5.87,13.83,10.91,104.78,91.83,48.52,34.35,54.61,45.39,0.35,0.06,9.45,6.05,4.55,5.05,2.05,1.45,8.59,8.95,9.19,7.75,9.96,10.74,2.57,3.74,1.7,2.17,0.62,0.23,0.18,0.57,0.47,,,0.53,0.5,0.51,0.52,0.63,0.24,0.19,0.52,0.55,0.56,0.48,0.53,0.52,0.52,0.53,Mexico Liga MX,2023-2024,0.77,1.68,5.13,4.87,5.87,5.48,12.74,12.7,96.35,101.22,40.96,45.43,45.74,54.26,0.06,0.29,7.04,8.13,5.7,4.57,1.67,1.33,8.48,8.39,8.89,8.05,11.35,8.48,3.09,3.04,2.5,1.82,0.27,0.26,0.49,0.59,0.45,,,0.51,0.52,0.52,0.51,0.28,0.28,0.49,0.49,0.58,0.52,0.52,0.52,0.52,0.52,0.52
Atlas,1.06,1.29,7.06,3.82,7.76,5.71,16.18,12.12,101.71,88.0,48.24,32.47,54.0,46.0,0.14,0.29,9.59,7.94,6.59,4.18,1.33,1.2,8.79,9.79,10.71,8.93,11.59,11.06,2.47,4.53,1.88,2.06,0.42,0.29,0.32,0.55,0.49,,,0.52,0.51,0.5,0.53,0.41,0.29,0.35,0.52,0.55,,,0.53,0.52,0.5,0.54,Mexico Liga MX,2023-2024,1.94,1.0,5.47,3.88,7.29,4.82,15.94,10.35,104.47,92.47,51.47,36.88,52.35,47.65,0.23,0.08,9.94,5.75,6.38,4.81,1.41,0.94,7.38,10.12,10.0,7.25,12.65,10.82,2.24,2.94,2.0,2.88,0.47,0.28,0.28,0.53,0.51,0.54,0.49,0.53,0.51,0.5,0.54,0.52,0.27,0.26,0.52,0.55,0.52,0.52,0.52,0.52,0.51,0.54
Atlético San Luis,1.9,1.65,4.55,5.2,5.5,5.55,13.75,13.7,83.15,89.45,39.15,40.7,54.75,45.25,0.2,0.13,7.65,8.3,6.1,5.4,1.26,2.53,8.33,6.6,7.64,7.57,9.2,11.4,3.05,3.4,2.15,2.05,0.38,0.27,0.38,0.61,0.43,,,0.55,0.48,0.49,0.54,0.38,0.28,0.4,0.45,0.62,,,0.56,0.49,0.51,0.53,Mexico Liga MX,2023-2024,1.89,1.32,6.05,4.37,6.68,5.89,16.79,12.89,108.32,88.42,52.16,35.37,49.16,50.84,0.17,0.17,10.47,7.26,6.32,5.63,1.56,1.33,7.94,10.29,10.25,8.31,12.58,9.42,3.05,3.42,2.0,1.89,0.52,0.25,0.26,0.6,0.44,,,,,0.51,0.52,0.54,0.26,0.26,0.48,0.6,,,,,0.52,0.52
Cruz Azul,1.45,1.4,6.7,3.6,7.1,4.7,15.25,9.8,103.25,81.9,45.95,35.05,57.45,42.55,0.13,0.2,9.95,6.5,5.3,3.3,1.79,2.16,8.6,12.0,10.94,7.76,10.2,11.6,2.7,3.65,1.95,2.79,0.51,0.25,0.26,0.58,0.46,,,0.52,0.5,0.52,0.51,0.55,0.26,0.25,0.49,0.59,,,0.52,0.52,0.53,0.51,Mexico Liga MX,2023-2024,1.05,1.1,4.75,5.2,5.95,6.15,12.4,13.8,91.2,106.45,44.75,39.75,44.45,55.55,0.31,0.23,7.4,8.25,5.0,5.55,2.32,1.74,9.35,9.05,8.43,9.29,9.9,10.75,3.75,2.9,2.1,2.5,0.39,0.27,0.36,0.58,0.46,,,0.52,0.51,0.51,0.52,0.38,0.28,0.4,0.49,0.58,,,0.52,0.52,0.52,0.53
Guadalajara,1.58,1.05,6.05,3.75,6.7,4.6,14.7,9.85,110.8,91.25,50.25,30.25,52.15,47.85,0.29,0.43,8.5,5.6,6.2,4.25,1.68,1.21,8.0,11.19,11.33,8.13,10.7,10.0,2.65,3.4,1.85,2.2,0.47,0.28,0.28,0.55,0.49,,,0.51,0.52,0.53,0.5,0.48,0.28,0.3,0.51,0.56,,,0.52,0.52,0.52,0.52,Mexico Liga MX,2023-2024,1.21,0.95,5.8,4.15,6.0,5.1,14.55,10.0,96.25,100.25,45.85,49.0,51.65,48.35,0.24,0.41,8.25,5.9,6.3,4.1,1.05,2.15,9.75,7.81,8.44,7.44,11.1,11.75,2.35,3.65,2.35,2.4,0.43,0.28,0.32,0.56,0.48,,,0.52,0.51,0.51,0.52,0.43,0.29,0.34,0.51,0.56,,,0.54,0.51,0.51,0.53
Juárez,1.35,1.53,4.59,5.71,5.65,5.76,13.88,13.82,100.24,104.82,45.41,46.88,47.06,52.94,0.13,0.07,8.0,9.24,5.88,4.59,1.75,1.94,7.33,8.4,7.38,8.38,11.47,12.12,3.59,2.82,1.94,1.71,0.36,0.28,0.39,0.57,0.47,0.56,0.49,0.54,0.5,0.51,0.52,0.38,0.29,0.39,0.48,0.6,,,0.53,0.51,0.51,0.53,Mexico Liga MX,2023-2024,2.0,1.18,5.88,4.18,7.0,5.35,14.12,12.59,95.82,87.12,44.94,36.82,51.71,48.29,0.08,0.08,8.29,6.35,5.82,6.24,1.94,1.41,10.29,10.71,10.33,7.83,11.29,11.82,2.94,2.94,2.06,2.71,0.58,0.24,0.21,0.56,0.48,,,0.54,0.49,0.51,0.52,0.61,0.25,0.19,0.5,0.57,,,0.54,0.5,0.51,0.54
León,1.58,1.16,7.21,5.58,7.47,5.84,17.05,13.11,92.63,89.16,47.32,39.05,51.84,48.16,0.06,0.24,10.26,7.84,6.79,5.26,1.89,1.16,9.17,12.42,11.53,8.0,12.32,10.32,2.79,4.05,1.72,1.78,0.52,0.25,0.26,0.6,0.44,,,0.55,0.48,0.51,0.52,0.5,0.26,0.3,0.45,0.62,,,0.56,0.49,0.53,0.51,Mexico Liga MX,2023-2024,1.79,1.21,4.68,4.26,6.11,5.58,13.42,13.21,104.68,91.95,51.21,38.16,51.63,48.37,0.31,0.19,7.84,7.68,5.58,5.53,1.63,2.32,8.6,7.87,10.08,9.31,12.0,10.84,3.68,2.58,1.95,1.84,0.42,0.27,0.34,0.62,0.42,,,,,0.53,0.5,0.42,0.28,0.35,0.45,0.63,,,0.56,0.49,0.54,0.51
Mazatlán,1.41,1.41,4.59,5.18,4.88,4.94,14.12,12.94,105.41,98.82,45.53,46.0,51.06,48.94,0.07,0.43,7.82,8.82,6.29,4.12,1.0,1.82,7.59,7.24,9.5,7.67,10.82,11.53,4.12,3.94,1.71,2.35,0.35,0.27,0.41,0.61,0.43,,,0.55,0.48,0.51,0.52,0.38,0.28,0.39,0.46,0.61,,,0.55,0.5,0.52,0.53,Mexico Liga MX,2023-2024,2.06,1.28,6.33,3.83,6.89,4.56,15.39,11.22,106.17,91.83,48.67,35.72,53.78,46.22,0.07,0.21,9.94,6.89,5.44,4.33,1.72,1.44,7.43,10.86,11.42,8.08,10.61,11.28,2.94,2.94,1.83,2.39,0.61,0.23,0.2,0.58,0.46,,,,,,,0.61,0.24,0.21,0.48,0.59,,,,,0.57,0.47
Monterrey,1.8,1.05,5.65,3.75,5.7,4.4,14.05,9.8,108.5,92.0,53.65,37.45,55.1,44.9,0.07,0.0,8.95,5.15,5.1,4.65,1.4,2.05,7.32,8.95,9.71,6.24,9.75,11.6,2.8,2.95,1.25,1.95,0.59,0.24,0.2,0.57,0.47,,,,,0.53,0.5,0.6,0.25,0.21,0.49,0.58,,,,,0.53,0.51,Mexico Liga MX,2023-2024,0.95,1.45,4.5,4.55,6.55,5.15,13.75,12.2,91.65,96.75,46.25,44.25,46.25,53.75,0.2,0.07,7.7,7.05,6.05,5.15,2.42,1.47,9.2,8.13,9.27,7.27,10.55,11.2,2.6,3.65,2.1,2.5,0.34,0.28,0.41,0.58,0.46,,,0.55,0.48,0.52,0.51,0.36,0.29,0.4,0.49,0.58,,,0.56,0.49,0.52,0.52
Necaxa,1.39,1.39,4.28,5.39,6.39,5.83,12.28,12.22,84.72,101.67,43.56,43.94,40.17,59.83,0.0,0.08,8.06,7.0,4.22,5.22,2.12,1.24,9.85,8.92,10.21,7.29,12.89,10.72,2.44,3.22,2.39,2.28,0.34,0.28,0.41,0.58,0.46,0.54,0.49,0.48,0.56,0.52,0.51,0.34,0.29,0.43,0.49,0.58,0.52,0.52,0.48,0.56,0.53,0.52,Mexico Liga MX,2023-2024,1.89,1.39,7.5,3.28,7.44,4.44,17.22,9.67,117.11,77.44,59.89,33.33,63.83,36.17,0.15,0.15,10.33,6.22,6.89,3.44,1.17,1.56,8.5,10.71,10.92,6.77,9.72,13.11,2.33,4.0,1.81,2.62,0.58,0.24,0.21,0.56,0.48,,,0.53,0.5,0.51,0.52,0.57,0.26,0.23,0.51,0.56,,,0.54,0.5,0.51,0.54
