team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
América,2.29,0.71,9.0,3.0,7.29,1.86,18.86,6.29,104.0,77.57,68.71,38.43,60.71,39.29,1.0,0.0,11.29,3.29,7.0,3.14,1.5,1.5,6.43,13.29,14.71,3.71,9.86,11.57,1.57,5.57,1.71,2.57,0.7,0.2,0.14,0.52,0.53,,,,,0.52,0.51,0.7,0.2,0.15,0.54,0.53,,,,,0.54,0.52,Mexico Liga MX,2025-2026,1.38,1.88,3.25,5.5,4.0,5.12,11.12,12.62,80.38,105.25,35.0,53.25,45.25,54.75,0.0,2.0,6.38,7.62,4.62,5.12,1.12,1.5,8.62,7.12,7.0,8.5,12.12,11.38,2.12,2.12,2.25,2.25,0.3,0.27,0.46,0.6,0.44,0.54,0.49,0.52,0.52,0.53,0.51,0.31,0.27,0.48,0.49,0.58,0.56,0.5,0.53,0.53,0.54,0.52
Atlas,2.14,2.14,3.86,7.0,4.0,6.71,11.14,17.0,69.43,97.71,34.57,60.29,40.14,59.86,0.8,0.6,6.14,9.43,4.43,7.14,1.43,1.0,10.57,6.14,7.86,11.0,14.29,15.0,3.0,2.43,3.0,3.86,0.31,0.27,0.46,0.59,0.45,,,,,0.54,0.5,0.33,0.27,0.47,0.47,0.6,,,,,0.54,0.52,Mexico Liga MX,2025-2026,2.25,1.12,5.5,3.25,7.25,4.12,15.88,9.0,87.75,60.62,42.25,23.75,57.12,42.88,1.0,0.5,10.38,4.62,5.25,4.38,2.29,1.86,7.62,10.75,11.75,6.75,12.38,9.5,1.75,3.25,2.86,2.57,0.55,0.25,0.24,0.56,0.48,,,0.52,0.52,0.51,0.52,0.55,0.26,0.25,0.52,0.56,,,0.53,0.53,0.54,0.52
Atlético San Luis,1.14,1.71,3.71,4.14,3.71,4.57,7.86,11.86,65.33,82.33,25.5,39.83,44.71,55.29,0.5,0.5,5.86,6.86,2.14,4.86,0.5,3.67,8.29,6.86,4.14,7.0,12.57,10.29,2.86,1.14,2.17,2.33,0.34,0.25,0.44,0.63,0.41,,,,,0.54,0.49,0.35,0.26,0.45,0.44,0.63,,,,,0.56,0.5,Mexico Liga MX,2025-2026,1.5,1.88,4.38,5.38,6.0,5.12,11.62,13.38,82.5,73.75,44.38,40.5,50.88,49.12,0.6,0.6,6.75,8.75,5.12,4.62,2.75,0.38,9.75,9.62,7.38,8.12,12.62,12.75,3.38,2.62,3.0,2.38,0.48,0.27,0.29,0.6,0.44,,,,,0.53,0.51,0.48,0.27,0.31,0.48,0.59,,,,,0.54,0.52
Cruz Azul,2.43,1.14,7.88,3.0,8.12,3.62,20.5,7.88,112.88,67.88,67.88,30.0,63.0,37.0,,,11.0,5.0,9.5,3.12,3.43,1.86,6.75,13.75,14.0,5.62,12.25,8.62,1.38,5.25,2.12,2.0,0.63,0.21,0.19,0.57,0.47,,,,,0.54,0.51,0.64,0.22,0.2,0.5,0.57,,,,,0.56,0.5,Mexico Liga MX,2025-2026,1.29,1.43,3.43,3.86,5.57,6.29,12.57,14.0,92.71,92.86,40.86,39.71,45.29,54.71,0.0,1.0,7.43,6.86,5.0,6.71,1.43,2.57,10.0,9.14,8.43,9.86,14.86,10.71,3.14,3.29,2.57,2.0,0.32,0.27,0.45,0.62,0.42,,,,,0.53,0.51,0.33,0.28,0.46,0.45,0.62,,,0.55,0.51,0.55,0.51
Guadalajara,2.14,1.71,5.75,4.5,6.12,4.25,13.38,12.62,94.71,82.43,46.86,31.0,54.38,45.62,0.5,0.5,8.62,5.62,4.75,7.0,1.71,0.86,7.88,10.5,8.75,8.38,11.0,11.5,3.75,3.12,2.12,2.12,0.52,0.26,0.26,0.56,0.48,,,,,0.53,0.5,0.53,0.26,0.26,0.5,0.57,,,0.55,0.51,0.54,0.52,Mexico Liga MX,2025-2026,1.14,1.29,4.0,6.86,4.29,6.57,9.57,15.0,78.14,103.14,33.86,53.29,44.86,55.14,1.0,0.25,5.71,9.29,3.29,5.0,0.86,2.71,11.0,7.14,6.14,9.0,9.71,12.71,1.86,1.71,2.43,1.86,0.32,0.28,0.44,0.58,0.47,,,0.56,0.48,0.52,0.51,0.33,0.28,0.45,0.49,0.59,,,0.56,0.5,0.53,0.53
Juárez,1.88,1.38,4.75,4.38,7.25,3.12,13.5,8.12,94.12,75.0,39.75,26.0,51.0,49.0,1.0,0.0,7.62,5.12,5.62,3.0,1.12,0.88,7.25,12.88,7.25,3.75,11.75,12.5,1.62,2.12,2.75,2.75,0.44,0.27,0.32,0.56,0.48,0.55,0.48,0.52,0.51,0.52,0.51,0.45,0.28,0.33,0.52,0.56,0.56,0.5,0.53,0.53,0.54,0.52,Mexico Liga MX,2025-2026,2.0,1.29,4.71,3.86,6.43,6.0,14.43,10.57,86.57,82.71,38.71,41.0,56.43,43.57,0.5,0.5,8.43,6.57,6.0,4.43,2.57,1.29,8.71,9.29,9.71,7.86,13.14,12.86,2.14,3.29,2.71,2.43,0.55,0.25,0.23,0.55,0.49,,,0.55,0.48,0.5,0.52,0.56,0.26,0.24,0.52,0.56,,,0.56,0.5,0.52,0.54
León,1.38,1.5,4.75,5.0,6.12,6.38,12.75,15.5,69.57,70.43,34.71,40.43,50.5,49.5,0.8,0.6,7.25,8.62,5.5,6.5,1.71,2.57,9.0,10.25,7.75,9.5,11.38,12.12,3.62,2.62,2.25,2.25,0.39,0.26,0.38,0.6,0.44,,,,,0.54,0.49,0.41,0.26,0.39,0.47,0.6,,,0.56,0.5,0.55,0.51,Mexico Liga MX,2025-2026,2.5,0.33,4.86,4.86,7.43,5.14,17.29,11.57,87.86,79.71,43.71,32.43,49.86,50.14,1.5,0.0,10.29,6.86,7.14,4.71,1.17,2.5,6.86,10.29,11.43,8.86,12.43,12.57,3.57,3.71,1.71,2.86,0.52,0.25,0.27,0.62,0.42,,,,,0.54,0.5,0.52,0.26,0.28,0.45,0.62,,,,,0.54,0.52
Mazatlán,1.75,1.88,4.5,4.75,5.12,6.25,11.12,15.5,89.57,90.86,41.43,52.14,44.88,55.12,1.0,1.33,6.88,9.38,4.38,6.25,2.5,1.62,8.12,7.25,6.0,7.88,12.38,11.12,3.12,1.75,2.75,3.0,0.34,0.28,0.4,0.59,0.45,0.55,0.48,0.5,0.53,0.53,0.5,0.35,0.28,0.43,0.5,0.58,0.55,0.51,0.52,0.54,0.54,0.51,Mexico Liga MX,2025-2026,2.0,0.83,6.14,2.71,6.86,4.14,15.57,8.29,89.29,70.86,50.14,37.14,58.57,41.43,1.0,0.0,10.29,4.71,5.0,3.29,1.67,2.33,8.71,11.29,9.0,5.29,11.86,12.57,1.57,3.14,1.86,2.86,0.72,0.2,0.13,0.53,0.51,,,0.55,0.48,0.53,0.5,0.72,0.2,0.13,0.55,0.52,,,0.56,0.5,0.55,0.51
Monterrey,2.43,1.14,4.43,5.71,5.71,3.43,14.43,11.86,85.86,70.29,45.14,41.43,59.43,40.57,1.0,0.33,10.0,6.71,4.29,5.0,1.43,1.57,5.14,8.71,10.71,6.29,10.57,11.71,2.57,2.86,1.71,2.0,0.66,0.21,0.16,0.57,0.47,,,,,0.55,0.5,0.66,0.22,0.18,0.5,0.58,,,,,0.56,0.5,Mexico Liga MX,2025-2026,2.0,1.62,3.88,4.5,5.25,5.75,12.5,14.0,63.57,69.71,31.43,31.29,44.88,55.12,0.0,1.5,6.88,8.25,5.62,5.75,2.75,2.25,8.62,8.12,7.88,7.5,13.5,10.0,3.62,3.0,2.38,2.25,0.38,0.26,0.39,0.62,0.42,,,,,0.54,0.5,0.4,0.26,0.4,0.46,0.61,,,,,0.55,0.51
Necaxa,1.0,0.86,4.57,4.0,8.86,6.0,17.86,11.57,94.83,88.0,47.67,33.5,52.14,47.86,1.0,0.0,8.57,5.57,9.43,5.86,0.5,2.0,9.57,12.43,12.14,9.14,12.14,10.14,1.86,3.14,2.43,2.14,0.45,0.27,0.31,0.6,0.44,,,0.56,0.5,0.52,0.52,0.46,0.27,0.34,0.47,0.61,,,0.56,0.5,0.53,0.53,Mexico Liga MX,2025-2026,3.0,1.5,5.0,4.0,6.0,4.75,15.0,14.0,85.25,91.62,44.25,40.25,53.5,46.5,1.0,0.0,9.75,7.5,5.25,6.38,0.86,1.29,8.5,9.75,9.62,7.62,9.25,11.62,3.75,2.5,2.12,3.0,0.52,0.25,0.27,0.61,0.43,,,,,0.54,0.5,0.53,0.26,0.28,0.46,0.62,,,,,0.55,0.51
