team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
AFC Bournemouth,2.0,0.5,5.4,3.2,3.6,2.6,12.4,7.2,111.4,93.6,53.4,46.2,54.4,45.6,1.0,0.0,6.0,3.4,6.2,3.8,2.2,1.2,7.4,8.0,7.4,5.2,12.2,10.6,2.0,2.8,2.2,2.2,0.47,0.28,0.27,0.59,0.45,,,0.53,0.49,0.52,0.51,0.48,0.29,0.28,0.49,0.58,,,0.55,0.5,0.52,0.52,England Premier League,2025-2026,2.25,2.0,4.75,6.0,5.25,5.0,15.75,12.5,82.75,81.5,56.0,47.5,53.75,46.25,1.0,0.0,12.25,8.5,3.5,4.0,1.75,2.5,7.25,9.0,10.75,9.5,11.0,13.0,2.75,4.25,1.5,3.0,0.52,0.25,0.26,0.59,0.44,,,,,0.52,0.52,0.53,0.26,0.27,0.47,0.6,,,0.53,0.51,0.52,0.52
Arsenal,2.4,0.2,6.6,2.4,6.4,1.8,15.4,4.8,106.8,64.8,64.0,30.6,63.4,36.6,1.0,0.0,11.8,3.6,3.6,1.2,2.25,1.0,4.4,8.8,9.4,2.6,9.4,11.4,1.0,1.8,0.5,1.75,0.7,0.2,0.13,0.52,0.52,,,,,0.55,0.5,0.7,0.2,0.15,0.53,0.54,,,,,0.55,0.5,England Premier League,2025-2026,0.5,1.0,4.75,8.5,4.0,5.0,12.0,14.0,70.25,85.5,35.0,57.25,47.0,53.0,,,8.0,11.25,4.0,2.75,0.75,1.0,7.5,6.25,6.5,7.75,9.0,10.5,3.0,2.75,1.67,2.33,0.28,0.28,0.48,0.56,0.48,,,0.52,0.5,0.51,0.52,0.28,0.28,0.49,0.5,0.57,,,0.55,0.5,0.52,0.52
Aston Villa,1.5,1.25,5.2,5.0,3.4,3.4,9.8,11.2,91.4,87.4,39.0,49.0,49.6,50.4,0.0,1.0,7.4,8.0,2.4,3.2,1.6,3.0,7.4,5.6,6.6,6.4,9.4,13.8,2.2,3.0,1.6,2.6,0.44,0.27,0.32,0.57,0.47,,,0.55,0.48,0.52,0.51,0.45,0.28,0.33,0.49,0.58,,,0.54,0.5,0.53,0.52,England Premier League,2025-2026,1.0,1.0,6.0,5.75,6.0,4.0,13.25,11.0,72.5,95.25,46.0,57.0,38.5,61.5,,,9.75,5.5,3.5,5.25,2.25,1.5,8.0,10.25,7.0,5.0,13.25,9.75,1.0,2.0,2.0,1.5,0.33,0.29,0.4,0.56,0.48,,,0.53,0.5,0.5,0.52,0.35,0.3,0.41,0.5,0.57,,,0.54,0.5,0.52,0.52
Brentford,1.8,1.2,3.8,4.6,3.4,4.6,9.8,15.0,81.8,116.6,40.8,56.8,33.2,66.8,0.5,0.5,7.6,9.8,2.2,5.2,1.2,1.2,6.6,6.6,7.8,8.0,11.0,8.8,3.4,3.0,2.4,2.0,0.25,0.26,0.52,0.61,0.42,,,,,0.52,0.5,0.26,0.26,0.54,0.46,0.61,,,,,0.54,0.5,England Premier League,2025-2026,2.0,1.25,4.0,7.25,4.5,4.5,11.0,11.75,96.5,79.5,44.75,39.0,51.25,48.75,0.5,1.0,6.25,10.0,4.75,2.0,1.75,1.75,6.25,8.0,6.5,7.5,9.75,12.5,2.75,1.5,2.25,1.5,0.41,0.29,0.33,0.55,0.48,,,0.54,0.49,0.5,0.54,0.42,0.3,0.34,0.5,0.57,,,0.54,0.5,0.5,0.54
Brighton & Hove Albion,1.75,1.25,4.25,4.75,4.25,6.5,11.75,11.5,74.25,81.75,46.5,58.0,42.0,58.0,1.0,0.0,6.75,8.25,5.0,3.5,1.75,1.0,11.25,7.75,8.0,8.75,12.75,12.5,1.75,3.25,1.5,2.0,0.4,0.27,0.35,0.62,0.42,,,,,0.54,0.5,0.42,0.28,0.36,0.45,0.62,,,,,0.54,0.5,England Premier League,2025-2026,2.0,1.4,2.8,5.4,4.2,5.6,11.2,13.0,95.6,93.2,41.0,51.0,47.8,52.2,0.5,0.5,6.2,8.0,5.0,5.0,1.2,2.6,10.6,6.0,8.8,8.2,9.8,12.6,2.6,2.8,3.0,3.6,0.4,0.28,0.35,0.63,0.41,,,0.54,0.48,0.52,0.5,0.41,0.28,0.37,0.44,0.63,,,0.56,0.49,0.52,0.52
Burnley,1.25,0.5,2.5,6.5,3.0,7.0,6.5,18.0,72.5,114.75,30.5,85.5,32.25,67.75,0.0,1.0,3.75,11.5,2.75,6.5,1.25,1.25,11.75,5.75,4.5,9.5,10.0,8.0,3.75,1.25,1.25,1.25,0.27,0.27,0.49,0.51,0.52,0.56,0.47,0.51,0.52,0.48,0.55,0.28,0.28,0.5,0.54,0.54,0.56,0.48,0.51,0.54,0.5,0.55,England Premier League,2025-2026,3.0,1.4,6.6,3.0,8.0,2.4,18.6,9.0,102.2,80.0,58.4,29.0,62.0,38.0,1.0,0.0,13.2,5.2,5.4,3.8,1.4,2.6,4.8,12.0,13.8,5.8,9.8,9.2,2.2,4.6,1.5,2.25,0.67,0.22,0.14,0.5,0.54,,,0.49,0.53,0.52,0.51,0.67,0.23,0.16,0.57,0.5,,,0.51,0.53,0.52,0.52
Chelsea,1.5,1.5,7.6,3.2,4.2,4.6,14.6,11.2,105.4,79.8,59.6,35.8,61.4,38.6,1.0,0.0,8.8,6.8,5.8,4.2,2.5,1.75,8.2,9.0,9.2,7.0,10.8,13.2,1.6,3.6,1.6,2.6,0.53,0.26,0.25,0.59,0.44,,,,,0.54,0.49,0.54,0.26,0.26,0.48,0.6,,,,,0.54,0.5,England Premier League,2025-2026,1.25,2.75,5.5,4.5,4.5,3.75,10.5,12.5,92.5,106.75,52.25,48.5,41.5,58.5,,,7.25,8.75,3.0,3.75,2.0,2.5,5.5,7.25,7.75,8.25,11.5,12.25,2.25,2.5,1.75,3.0,0.28,0.27,0.48,0.6,0.44,,,,,0.53,0.5,0.29,0.27,0.5,0.47,0.6,,,,,0.54,0.5
Crystal Palace,2.0,1.67,3.5,4.25,5.25,6.25,14.5,10.75,72.75,101.75,47.75,48.0,44.5,55.5,1.0,0.0,10.5,7.75,4.0,3.0,1.75,2.0,9.75,9.0,11.0,8.5,9.75,10.75,1.25,4.5,1.5,2.75,0.42,0.28,0.33,0.55,0.48,,,0.52,0.5,0.5,0.53,0.43,0.29,0.33,0.51,0.56,,,0.52,0.52,0.51,0.54,England Premier League,2025-2026,1.0,1.5,7.0,3.6,5.6,4.0,12.8,11.4,115.2,76.2,55.6,35.6,59.4,40.6,0.5,0.5,9.2,7.8,3.6,3.6,0.75,1.5,6.8,9.0,8.4,7.2,10.2,11.6,2.4,3.0,2.25,3.0,0.48,0.27,0.27,0.56,0.48,,,0.49,0.54,0.54,0.5,0.49,0.27,0.29,0.51,0.56,,,0.5,0.55,0.54,0.52
Everton,1.25,1.25,5.2,4.4,5.8,3.4,13.8,11.2,105.6,85.0,60.0,40.4,49.2,50.8,0.5,0.5,9.6,7.0,4.2,4.0,0.8,2.6,5.4,9.6,9.4,6.8,10.6,14.0,2.6,3.0,2.8,2.6,0.42,0.29,0.31,0.55,0.48,,,0.52,0.51,0.51,0.52,0.43,0.3,0.32,0.51,0.56,,,0.53,0.51,0.52,0.53,England Premier League,2025-2026,1.75,1.0,6.25,2.75,4.5,2.75,15.75,7.75,107.5,87.5,53.5,42.25,60.25,39.75,1.0,0.0,10.5,5.5,4.75,2.25,1.0,1.25,4.25,10.25,9.0,4.25,10.0,10.5,1.0,2.5,0.5,2.0,0.51,0.26,0.25,0.52,0.52,0.53,0.5,0.5,0.53,0.48,0.55,0.52,0.27,0.26,0.53,0.54,0.54,0.5,0.5,0.54,0.5,0.54
Fulham,1.25,0.75,5.0,7.25,4.25,4.5,10.25,11.0,87.75,85.25,44.0,52.75,49.0,51.0,0.0,1.0,6.75,9.25,3.5,1.75,1.25,2.0,8.0,7.25,6.25,6.5,13.5,10.5,3.0,1.75,2.0,1.33,0.34,0.28,0.41,0.54,0.5,,,0.54,0.48,0.5,0.52,0.35,0.28,0.43,0.52,0.55,,,0.54,0.5,0.51,0.54,England Premier League,2025-2026,2.2,0.8,4.0,4.2,3.4,4.0,12.2,10.6,104.0,85.4,49.2,45.8,51.4,48.6,1.0,0.0,7.2,6.8,5.0,3.6,2.0,2.0,7.0,8.8,9.2,7.4,11.2,14.6,2.4,3.2,1.2,2.4,0.54,0.27,0.22,0.55,0.49,,,0.54,0.48,0.51,0.51,0.55,0.27,0.23,0.53,0.54,,,0.54,0.5,0.52,0.53
