team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Bayer 04 Leverkusen,1.8,0.8,3.8,4.6,6.8,4.8,15.4,11.2,116.2,89.6,46.6,44.2,60.8,39.2,1.0,0.0,8.6,7.2,7.0,4.0,1.6,0.8,7.4,9.2,12.0,8.6,10.2,12.4,3.2,3.2,2.4,3.4,0.55,0.25,0.23,0.61,0.43,,,,,0.54,0.49,0.56,0.25,0.24,0.46,0.62,,,,,0.52,0.52,Germany Bundesliga,2025-2026,2.33,3.0,6.0,3.67,5.67,3.0,12.33,11.67,111.0,99.33,46.33,37.67,45.33,54.67,1.0,1.0,7.0,9.67,5.33,2.0,1.67,0.33,4.0,9.0,11.0,7.67,14.33,10.67,2.0,2.33,3.67,4.0,0.32,0.27,0.43,0.65,0.39,,,,,0.53,0.49,0.34,0.28,0.44,0.43,0.64,,,,,0.54,0.5
Borussia Dortmund,1.5,0.25,9.25,4.5,6.0,5.75,16.25,9.75,126.25,67.75,67.75,30.0,60.25,39.75,,,10.0,6.5,6.25,3.25,1.25,1.5,6.0,11.25,11.75,5.0,11.75,9.5,1.5,4.0,1.33,1.67,0.66,0.2,0.17,0.62,0.42,,,,,,,0.67,0.21,0.18,0.42,0.65,,,,,,,Germany Bundesliga,2025-2026,1.25,2.0,5.25,3.5,4.25,3.5,10.0,10.75,87.5,103.75,40.75,52.0,46.5,53.5,1.0,1.0,7.25,8.75,2.75,2.0,3.25,2.0,7.0,6.0,7.5,7.5,10.5,13.0,3.0,3.25,1.75,2.5,0.36,0.23,0.44,0.64,0.4,,,,,0.54,0.49,0.37,0.24,0.45,0.44,0.64,,,,,0.55,0.5
Borussia Mönchengladbach,1.33,4.33,5.0,5.0,4.6,6.0,11.4,15.8,95.8,103.0,40.6,60.0,45.0,55.0,0.5,0.5,6.6,9.6,4.8,6.4,1.2,2.0,8.6,6.8,7.0,11.2,11.4,8.6,2.6,3.0,1.4,1.4,0.35,0.25,0.43,0.66,0.38,,,,,0.52,0.5,0.36,0.25,0.45,0.41,0.66,,,,,0.53,0.51,Germany Bundesliga,2025-2026,1.67,0.67,5.0,6.67,4.0,4.33,14.0,12.0,117.33,87.0,47.33,46.0,50.0,50.0,,,9.67,10.0,4.0,2.33,1.67,3.0,6.0,7.0,8.33,7.67,12.67,14.33,4.33,4.33,4.0,3.0,0.57,0.24,0.22,0.61,0.43,,,,,0.51,0.52,0.58,0.25,0.22,0.44,0.63,,,,,0.49,0.56
Eintracht Frankfurt,2.25,2.0,4.25,2.0,4.75,4.5,13.25,10.5,97.0,96.75,47.25,41.5,55.5,44.5,1.0,0.0,9.25,6.25,4.0,4.25,1.5,4.25,7.0,9.75,10.75,9.5,10.25,9.25,1.5,3.25,1.25,2.0,0.5,0.21,0.33,0.65,0.39,,,,,,,0.5,0.21,0.34,0.42,0.65,,,,,,,Germany Bundesliga,2025-2026,2.5,3.0,3.75,5.0,6.25,4.5,14.5,12.75,91.75,99.5,44.5,45.0,46.75,53.25,1.0,0.0,10.25,8.0,4.25,4.75,3.5,0.5,7.75,9.75,10.75,8.75,11.0,10.5,1.5,3.75,2.5,2.75,0.39,0.27,0.37,0.68,0.36,,,,,,,0.39,0.28,0.39,0.38,0.68,,,,,,
FC Augsburg,1.5,3.5,6.25,4.75,6.25,4.75,13.25,15.25,112.75,84.0,47.0,47.0,50.0,50.0,,,7.75,11.75,5.5,3.5,3.25,1.75,7.25,8.0,7.25,11.0,11.25,9.5,3.0,2.25,2.25,2.0,0.29,0.25,0.5,0.62,0.41,,,,,0.53,0.49,0.3,0.25,0.51,0.44,0.63,,,,,0.53,0.51,Germany Bundesliga,2025-2026,1.5,1.5,4.0,2.5,5.0,3.75,12.25,10.5,114.75,104.25,50.5,33.25,55.25,44.75,0.67,0.33,7.75,5.25,4.5,4.75,2.75,2.0,5.25,8.75,8.75,6.75,12.25,16.75,2.5,3.0,2.0,4.25,0.45,0.28,0.3,0.6,0.44,,,0.54,0.49,0.52,0.5,0.46,0.28,0.32,0.48,0.59,,,0.54,0.5,0.52,0.53
FC Bayern München,4.25,0.25,5.25,4.25,5.5,3.5,20.5,9.5,123.5,60.75,59.25,33.25,63.5,36.5,1.0,0.0,13.5,6.5,7.0,2.75,1.25,1.25,6.0,8.5,15.25,5.25,11.25,12.0,1.5,6.0,2.25,1.5,0.84,0.11,0.08,0.59,0.46,,,,,,,0.86,0.12,0.08,0.46,0.6,,,,,,,Germany Bundesliga,2025-2026,0.75,3.25,4.25,5.25,4.25,5.25,7.5,19.25,64.75,133.75,29.75,74.75,34.25,65.75,0.5,1.0,4.75,12.75,2.5,6.5,1.75,2.5,7.25,4.5,5.25,13.5,12.0,10.0,5.0,1.25,1.25,2.75,0.12,0.16,0.76,0.64,0.4,,,,,,,0.12,0.17,0.77,0.43,0.64,,,,,,
FC Köln,2.0,1.33,5.33,5.0,5.67,5.33,14.0,12.33,95.0,114.33,41.67,41.0,46.0,54.0,0.0,1.0,7.33,6.67,6.0,5.67,3.67,1.0,8.0,7.0,10.33,8.67,11.0,12.67,2.33,2.67,2.0,1.67,0.41,0.28,0.34,0.65,0.39,,,,,0.53,0.5,0.43,0.28,0.34,0.42,0.65,,,0.56,0.49,0.53,0.51,Germany Bundesliga,2025-2026,1.4,1.2,10.4,4.0,6.4,5.0,18.6,10.8,101.2,76.6,62.0,36.4,57.0,43.0,,,13.2,7.4,5.4,3.2,1.8,1.0,7.0,12.2,11.4,7.2,11.4,8.4,2.0,4.4,1.6,1.8,0.55,0.25,0.23,0.63,0.41,,,,,0.54,0.49,0.57,0.25,0.24,0.43,0.64,,,,,0.55,0.5
FC Union Berlin,2.33,2.0,6.25,5.5,6.75,4.75,13.75,13.5,92.0,121.25,44.5,46.75,34.5,65.5,0.5,1.0,9.5,9.25,4.0,4.5,1.5,1.5,5.25,7.5,9.25,12.75,18.25,14.25,4.0,2.25,2.75,2.5,0.38,0.28,0.37,0.6,0.44,,,,,0.51,0.51,0.38,0.29,0.38,0.47,0.61,,,,,0.53,0.52,Germany Bundesliga,2025-2026,2.25,1.0,4.5,4.25,5.5,5.25,16.5,11.25,126.25,78.25,52.5,31.25,68.75,31.25,1.0,0.0,8.75,7.75,7.75,3.5,1.0,2.0,8.0,11.25,11.25,7.5,10.25,11.0,2.25,3.25,2.67,1.67,0.57,0.24,0.21,0.58,0.46,,,,,0.54,0.49,0.6,0.25,0.22,0.49,0.58,,,,,0.55,0.5
FSV Mainz 05,0.75,2.0,5.0,4.0,5.25,6.75,13.0,15.25,123.75,92.25,58.5,34.0,49.5,50.5,1.0,1.0,9.0,11.25,4.0,4.0,4.0,0.75,8.0,10.25,7.5,9.25,12.5,11.25,2.0,1.75,1.75,1.75,0.39,0.27,0.36,0.64,0.39,,,,,0.54,0.49,0.42,0.27,0.36,0.42,0.65,,,,,0.55,0.5,Germany Bundesliga,2025-2026,2.0,1.5,4.25,6.25,6.25,5.75,15.75,13.25,91.25,97.5,35.0,67.0,48.75,51.25,0.0,1.0,10.25,10.75,5.75,2.5,3.33,3.33,6.75,6.75,9.5,8.25,13.25,12.25,1.75,4.25,2.5,3.25,0.4,0.27,0.36,0.64,0.4,,,,,0.53,0.49,0.41,0.28,0.36,0.43,0.64,,,,,0.53,0.51
Hamburger SV,1.5,1.0,3.75,5.5,7.0,4.5,17.25,13.5,98.0,96.0,44.0,54.5,48.25,51.75,1.0,0.0,11.5,9.25,6.0,4.5,1.75,2.0,7.25,9.5,11.75,8.75,12.5,15.0,3.75,5.25,2.75,3.0,0.43,0.27,0.32,0.62,0.42,,,0.53,0.5,0.51,0.52,0.44,0.28,0.34,0.45,0.62,,,0.51,0.53,0.53,0.52,Germany Bundesliga,2025-2026,3.5,0.5,5.0,4.25,6.25,4.75,15.0,11.75,102.5,85.5,49.25,30.25,53.25,46.75,1.0,0.0,8.5,7.25,6.5,4.5,0.75,2.5,7.5,7.75,11.0,9.25,13.0,13.25,2.75,3.75,2.25,1.5,0.66,0.2,0.18,0.61,0.43,,,,,0.5,0.53,0.67,0.2,0.18,0.45,0.62,,,,,0.55,0.5
