team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Aldosivi,1.0,2.0,4.86,4.07,5.36,4.79,13.71,11.71,93.5,93.64,56.93,50.71,47.36,52.64,0.33,0.67,7.5,7.0,6.43,4.57,1.69,1.54,7.29,8.86,10.07,7.5,13.5,10.86,2.43,4.29,2.64,2.57,0.3,0.33,0.41,0.43,0.61,0.5,0.54,0.5,0.54,0.51,0.52,0.31,0.33,0.42,0.62,0.45,0.51,0.54,0.51,0.54,0.52,0.52,Argentina Liga Profissional de Futebol,2025,1.4,0.8,4.47,3.87,5.2,5.4,12.67,11.53,97.67,87.73,57.53,44.93,56.2,43.8,0.67,0.33,8.27,5.6,4.53,5.87,1.33,1.6,8.0,8.8,9.67,8.13,12.0,13.27,2.67,3.33,1.79,3.14,0.55,0.29,0.19,0.42,0.62,0.52,0.52,0.5,0.53,,,0.56,0.3,0.2,0.64,0.44,0.52,0.53,0.5,0.54,0.52,0.52
Argentinos Juniors,2.21,0.57,5.12,2.76,6.06,3.94,14.53,8.24,110.35,83.06,66.12,42.12,64.76,35.24,1.0,0.0,8.71,4.35,6.06,3.71,2.06,1.31,6.75,9.81,9.76,5.18,10.94,14.59,1.53,2.59,1.76,3.41,0.56,0.3,0.18,0.41,0.63,0.52,0.52,0.5,0.53,0.5,0.55,0.58,0.29,0.19,0.66,0.42,0.53,0.53,0.5,0.55,0.5,0.55,Argentina Liga Profissional de Futebol,2025,1.18,1.09,3.86,5.64,3.64,5.57,9.64,13.07,82.71,101.71,39.93,54.43,38.29,61.71,0.75,0.5,5.79,8.0,3.79,5.07,1.69,1.92,8.21,6.71,6.64,8.71,12.5,12.57,3.07,2.79,3.0,2.54,0.28,0.33,0.43,0.42,0.62,0.5,0.54,0.48,0.56,,,0.29,0.33,0.43,0.64,0.43,0.5,0.54,0.48,0.56,,
Atlético Tucumán,1.71,1.0,5.33,4.33,5.0,4.53,12.87,11.2,85.93,89.33,51.07,48.73,50.0,50.0,0.33,0.67,8.27,6.2,4.8,5.07,2.73,1.07,8.14,8.71,8.67,7.13,13.53,11.07,2.8,2.87,2.87,2.33,0.43,0.32,0.28,0.45,0.59,0.51,0.52,0.5,0.54,,,0.44,0.32,0.29,0.61,0.46,0.51,0.54,0.5,0.55,,,Argentina Liga Profissional de Futebol,2025,1.57,0.5,4.43,3.57,6.29,4.5,14.64,10.36,105.57,95.86,57.79,46.71,51.57,48.43,1.0,0.0,8.93,6.14,5.86,4.5,1.92,2.25,7.43,9.0,9.93,7.57,10.93,11.93,2.57,3.29,2.31,2.85,0.47,0.32,0.25,0.43,0.61,0.5,0.54,0.52,0.52,0.52,0.51,0.48,0.31,0.26,0.63,0.45,0.51,0.54,0.52,0.53,0.52,0.52
Banfield,1.5,1.4,5.14,3.57,5.0,3.71,12.86,10.64,92.07,94.36,51.71,48.07,42.71,57.29,0.33,0.67,6.79,6.0,6.14,4.5,1.5,1.67,6.57,8.07,8.0,7.36,13.64,13.57,3.07,3.21,2.71,2.93,0.35,0.34,0.34,0.42,0.62,0.5,0.54,0.5,0.55,,,0.37,0.34,0.35,0.64,0.44,0.5,0.55,0.5,0.56,,,Argentina Liga Profissional de Futebol,2025,1.53,0.73,3.53,3.4,5.07,5.33,13.33,10.87,101.0,91.33,52.8,48.07,54.93,45.07,0.8,0.2,8.2,5.53,5.33,5.27,1.69,1.15,8.4,9.2,8.6,7.67,13.2,14.73,2.33,2.87,1.86,2.71,0.5,0.32,0.22,0.41,0.63,0.5,0.53,0.5,0.53,0.49,0.54,0.5,0.32,0.23,0.65,0.42,0.51,0.54,0.5,0.54,0.49,0.56
Barracas Central,1.36,1.43,2.86,3.93,3.64,5.21,10.07,11.93,79.86,98.79,46.64,60.93,40.21,59.79,1.0,0.0,5.14,5.57,4.79,6.21,1.21,3.14,10.0,5.5,6.86,8.57,10.79,13.36,3.07,2.57,2.5,2.5,0.32,0.34,0.38,0.42,0.62,0.5,0.54,0.5,0.54,,,0.32,0.34,0.4,0.64,0.44,0.5,0.55,0.5,0.54,,,Argentina Liga Profissional de Futebol,2025,1.21,1.21,5.5,2.94,5.12,3.94,13.0,9.06,106.38,86.38,59.75,40.06,62.12,37.88,0.0,1.0,6.88,4.5,6.0,4.62,4.12,1.19,5.73,11.07,9.31,6.62,11.25,12.0,2.0,3.62,2.94,2.75,0.53,0.31,0.2,0.41,0.63,0.51,0.53,0.49,0.54,0.5,0.55,0.54,0.3,0.21,0.65,0.42,0.52,0.53,0.51,0.54,0.5,0.55
Belgrano,1.15,1.23,5.0,4.86,5.79,4.86,12.57,10.71,93.79,85.93,54.14,51.93,52.57,47.43,0.33,0.67,7.36,6.29,5.0,4.57,1.31,1.85,6.79,9.0,8.21,7.0,12.29,11.57,2.07,2.86,3.36,2.57,0.45,0.32,0.27,0.45,0.59,0.52,0.51,0.49,0.54,,,0.44,0.32,0.29,0.61,0.46,0.53,0.52,0.5,0.55,0.51,0.53,Argentina Liga Profissional de Futebol,2025,1.7,1.1,5.2,3.87,6.13,3.4,13.8,8.67,95.4,89.13,61.67,49.07,53.8,46.2,0.4,0.8,7.87,4.4,6.0,4.27,1.47,2.0,6.0,8.57,9.0,5.87,10.73,14.93,1.87,2.93,2.21,2.71,0.44,0.32,0.27,0.46,0.58,0.52,0.52,0.5,0.54,0.53,0.5,0.45,0.32,0.29,0.6,0.47,0.53,0.52,0.5,0.55,0.55,0.5
Boca Juniors,1.86,0.64,5.94,3.38,5.12,4.94,13.69,10.44,101.0,93.25,60.31,45.12,56.94,43.06,0.5,0.5,8.94,5.25,4.81,5.25,1.92,1.58,7.69,9.06,9.25,6.94,11.38,13.31,2.12,3.06,2.38,2.69,0.55,0.3,0.2,0.43,0.61,0.52,0.51,0.5,0.54,0.48,0.55,0.55,0.3,0.21,0.63,0.44,0.52,0.53,0.5,0.54,0.5,0.56,Argentina Liga Profissional de Futebol,2025,1.0,1.43,4.8,4.2,5.07,4.33,11.33,10.07,96.47,94.6,54.8,53.27,42.8,57.2,0.5,1.0,6.67,5.67,4.53,4.4,1.4,1.47,6.93,7.14,8.33,7.0,13.93,11.47,2.0,3.07,3.13,2.73,0.33,0.33,0.38,0.44,0.6,0.5,0.53,0.5,0.54,,,0.33,0.33,0.4,0.62,0.46,0.51,0.53,0.5,0.54,,
Central Cordoba SdE,1.54,0.92,5.14,2.5,6.57,4.29,14.57,9.0,103.64,101.93,55.36,46.21,52.14,47.86,1.0,0.5,8.71,5.07,6.0,4.0,1.43,1.64,6.5,8.86,10.43,6.43,9.0,11.14,1.86,3.64,1.38,3.15,0.43,0.33,0.28,0.44,0.6,0.5,0.54,0.5,0.54,,,0.44,0.32,0.29,0.62,0.45,0.5,0.54,0.5,0.55,,,Argentina Liga Profissional de Futebol,2025,1.54,1.31,5.53,3.47,6.6,3.73,15.0,8.4,97.07,92.4,58.0,51.4,50.0,50.0,0.33,0.67,9.13,5.0,6.0,3.27,2.3,1.9,7.07,9.87,9.6,5.8,11.47,11.6,1.67,3.07,2.4,2.33,0.47,0.31,0.25,0.44,0.6,0.51,0.52,0.47,0.56,0.51,0.52,0.48,0.32,0.25,0.62,0.45,0.53,0.52,0.49,0.56,0.51,0.53
Defensa y Justicia,1.23,0.92,4.14,4.43,5.07,4.79,13.0,10.79,107.07,87.29,66.21,51.86,57.86,42.14,0.6,0.6,8.14,7.0,4.79,3.93,2.5,2.36,7.93,9.07,9.79,7.57,9.57,10.57,2.29,4.0,1.92,1.85,0.42,0.32,0.3,0.47,0.57,0.52,0.51,0.5,0.53,0.5,0.55,0.43,0.32,0.31,0.59,0.48,0.54,0.52,0.51,0.54,0.49,0.56,Argentina Liga Profissional de Futebol,2025,1.64,1.07,5.13,4.27,5.6,4.6,13.73,10.6,95.0,95.27,53.8,49.73,47.2,52.8,0.0,1.0,9.4,5.47,4.33,5.2,2.6,1.87,7.4,7.73,9.33,7.27,10.33,10.53,2.33,3.8,2.13,2.47,0.42,0.32,0.29,0.47,0.57,0.52,0.51,0.5,0.54,0.49,0.54,0.43,0.31,0.3,0.59,0.48,0.52,0.53,0.5,0.54,0.5,0.55
Deportivo Riestra,1.6,0.3,3.33,5.4,3.87,5.8,9.73,12.0,93.93,114.8,50.6,65.47,34.27,65.73,1.0,0.0,6.53,6.53,3.13,5.27,1.92,1.58,8.67,5.13,5.67,6.67,15.93,11.33,2.67,1.93,2.8,2.6,0.36,0.35,0.33,0.4,0.64,0.5,0.53,0.48,0.55,,,0.37,0.35,0.34,0.66,0.41,0.51,0.54,0.5,0.55,,,Argentina Liga Profissional de Futebol,2025,1.23,1.31,7.73,2.27,6.53,3.07,14.87,6.93,116.93,82.07,76.73,38.47,70.8,29.2,0.8,0.4,8.07,4.47,7.0,2.33,2.43,1.14,5.2,10.0,9.73,4.8,9.33,14.53,1.4,3.73,1.8,3.4,0.51,0.31,0.21,0.4,0.64,0.51,0.53,0.49,0.55,,,0.51,0.32,0.22,0.67,0.41,0.51,0.54,0.5,0.55,,
