team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Anyang,1.5,1.19,4.71,4.65,5.94,5.06,13.24,12.65,104.29,107.53,67.24,64.41,48.35,51.65,0.5,0.5,7.71,7.82,5.53,4.82,1.93,0.71,7.59,8.65,8.94,7.94,10.12,10.94,2.94,3.06,1.65,1.53,0.34,0.3,0.39,0.53,0.51,0.54,0.49,0.52,0.52,0.5,0.54,0.35,0.3,0.41,0.54,0.55,0.55,0.5,0.52,0.53,0.51,0.55,K League 1,2025,1.38,1.0,5.47,3.0,6.59,4.24,15.06,11.82,114.0,94.88,78.41,58.94,56.18,43.82,0.67,0.67,9.06,6.71,6.0,5.12,1.29,1.79,7.12,10.53,10.53,8.24,8.24,12.06,3.06,3.47,1.62,2.69,0.5,0.29,0.25,0.53,0.51,0.53,0.51,0.52,0.52,0.51,0.52,0.51,0.3,0.27,0.54,0.55,0.53,0.51,0.53,0.52,0.53,0.52
Daegu,1.31,1.5,4.81,5.38,6.75,4.38,14.5,12.62,108.44,97.75,64.19,67.5,48.88,51.12,0.6,0.6,7.73,8.0,6.67,5.0,1.56,1.81,7.56,8.94,9.81,8.31,9.56,12.0,3.25,3.0,1.93,2.64,0.31,0.28,0.45,0.57,0.47,,,0.55,0.49,0.52,0.52,0.32,0.29,0.46,0.49,0.59,,,0.55,0.5,0.53,0.52,K League 1,2025,2.18,1.18,6.11,3.72,5.17,5.0,14.78,11.28,103.28,97.56,69.06,54.06,53.78,46.22,1.4,0.4,9.47,5.53,5.59,4.94,1.72,0.94,6.18,7.71,9.72,7.67,11.0,10.83,2.72,3.5,1.72,1.61,0.55,0.26,0.23,0.57,0.47,,,0.55,0.49,0.52,0.51,0.57,0.27,0.23,0.5,0.59,,,0.56,0.5,0.53,0.52
Daejeon Citizen,1.47,1.2,4.0,4.41,4.06,5.35,11.18,14.29,121.76,107.53,71.76,67.0,53.76,46.24,0.75,0.25,6.44,8.19,4.81,5.44,1.5,1.94,7.31,7.12,8.06,9.24,10.06,11.18,3.65,2.65,1.65,2.0,0.42,0.29,0.32,0.56,0.48,0.56,0.48,0.52,0.52,0.52,0.51,0.44,0.29,0.33,0.51,0.57,0.56,0.5,0.52,0.53,0.53,0.52,K League 1,2025,1.44,1.75,4.94,3.82,6.71,3.82,16.0,10.88,106.24,93.82,70.53,60.12,51.53,48.47,0.43,0.71,9.81,7.25,6.19,3.88,1.92,0.69,6.94,9.18,11.06,7.88,9.0,11.71,2.29,3.76,1.24,1.82,0.44,0.29,0.3,0.55,0.49,,,0.54,0.5,0.5,0.53,0.46,0.3,0.31,0.52,0.57,,,0.54,0.51,0.51,0.54
Gangwon,1.31,1.54,5.06,4.0,4.24,3.29,11.35,10.76,95.59,93.0,60.41,51.65,50.82,49.18,0.5,1.0,7.24,6.76,4.12,4.0,1.8,0.53,5.94,8.24,8.59,7.41,10.29,11.24,3.18,3.47,1.71,2.24,0.37,0.3,0.36,0.51,0.53,0.52,0.51,0.52,0.52,0.51,0.52,0.39,0.31,0.37,0.56,0.53,0.53,0.52,0.53,0.53,0.52,0.54,K League 1,2025,1.25,1.06,4.76,3.76,6.0,4.0,13.94,9.35,113.06,90.35,72.29,52.24,54.59,45.41,0.6,0.4,8.06,5.71,5.88,3.65,1.0,0.93,5.94,9.06,9.65,6.59,11.24,12.76,2.06,3.18,1.53,2.35,0.43,0.3,0.3,0.5,0.54,0.53,0.5,0.51,0.53,0.51,0.52,0.44,0.31,0.31,0.56,0.52,0.53,0.52,0.52,0.53,0.53,0.52
Gimcheon Sangmu,1.75,0.88,5.71,3.88,6.24,4.71,15.59,10.71,105.06,98.06,73.35,61.12,52.41,47.59,0.8,0.4,9.88,7.12,5.94,3.62,1.47,2.41,6.69,9.0,11.18,7.76,11.41,9.12,2.71,3.71,1.12,1.0,0.47,0.27,0.3,0.6,0.45,0.56,0.47,0.52,0.52,0.53,0.5,0.48,0.28,0.31,0.47,0.61,0.56,0.48,0.52,0.52,0.54,0.51,K League 1,2025,1.79,2.0,4.59,5.06,4.59,5.35,12.0,14.41,96.41,98.29,62.88,71.76,51.18,48.82,0.67,0.33,7.76,8.65,4.24,5.76,1.75,1.44,8.0,7.06,8.47,9.53,7.76,12.41,3.65,3.24,2.0,1.82,0.37,0.28,0.38,0.58,0.45,,,0.53,0.51,0.51,0.52,0.38,0.29,0.39,0.48,0.6,,,0.53,0.51,0.52,0.53
Gwangju,1.19,1.25,3.94,3.82,5.12,4.12,12.53,10.76,115.06,101.82,81.06,66.76,51.0,49.0,0.5,1.25,7.65,6.76,4.88,3.94,1.57,0.79,6.82,7.88,7.94,7.71,10.06,14.18,2.59,2.71,1.94,2.06,0.41,0.31,0.31,0.49,0.55,0.52,0.51,0.5,0.53,0.49,0.54,0.43,0.31,0.33,0.57,0.51,0.53,0.52,0.52,0.54,0.5,0.55,K League 1,2025,1.33,1.07,3.88,4.35,5.41,3.59,13.76,9.88,100.82,97.12,63.82,58.0,52.82,47.18,0.5,0.67,8.0,6.24,5.76,3.65,1.12,1.56,6.65,7.76,8.65,7.06,11.29,10.65,2.76,2.94,1.82,2.47,0.4,0.31,0.33,0.51,0.53,0.53,0.5,0.51,0.52,0.49,0.54,0.42,0.31,0.33,0.57,0.52,0.54,0.51,0.52,0.53,0.5,0.55
Jeju United,1.43,1.5,3.44,5.12,6.06,4.19,13.0,12.12,93.19,92.75,59.0,60.75,50.88,49.12,0.5,0.5,7.81,7.88,5.19,4.31,1.2,2.13,7.12,9.12,9.44,8.31,11.88,12.44,3.44,2.69,2.06,2.62,0.35,0.3,0.39,0.54,0.5,0.55,0.49,0.52,0.51,0.5,0.53,0.36,0.3,0.4,0.53,0.55,0.56,0.5,0.53,0.52,0.51,0.55,K League 1,2025,1.59,1.0,5.61,3.61,6.44,5.22,16.44,11.78,104.5,99.89,72.0,57.78,50.22,49.78,0.25,0.75,10.18,7.35,6.71,4.59,1.94,2.24,7.47,8.06,11.56,8.33,11.67,11.83,3.0,4.28,1.61,1.78,0.49,0.27,0.27,0.55,0.49,,,0.52,0.51,0.52,0.52,0.5,0.28,0.28,0.52,0.57,,,0.53,0.52,0.53,0.53
Jeonbuk Motors,1.83,1.06,4.78,3.5,4.72,5.17,13.11,12.67,119.72,107.33,84.0,73.0,52.78,47.22,0.75,0.25,8.72,7.17,4.39,5.5,1.79,0.71,6.44,8.39,9.17,9.33,10.61,10.33,3.11,3.22,1.82,1.24,0.51,0.27,0.25,0.56,0.48,0.55,0.48,0.53,0.51,0.51,0.52,0.52,0.28,0.26,0.51,0.58,0.56,0.5,0.53,0.52,0.52,0.53,K League 1,2025,0.73,1.73,5.38,4.19,7.25,3.88,15.81,10.81,119.5,98.0,79.94,58.69,53.25,46.75,0.5,1.0,8.31,7.88,7.5,2.88,1.27,1.07,5.62,10.12,9.88,7.0,10.38,13.38,2.19,2.81,1.8,2.93,0.31,0.29,0.44,0.54,0.5,0.54,0.5,0.52,0.52,0.52,0.52,0.32,0.3,0.45,0.53,0.56,0.55,0.51,0.52,0.53,0.52,0.53
Pohang Steelers,1.31,1.38,5.18,3.41,5.76,4.41,14.65,10.41,104.12,90.24,67.47,52.88,53.76,46.24,0.8,0.6,8.47,6.41,6.12,4.0,1.69,1.38,6.29,7.76,10.41,7.65,11.24,13.59,2.24,3.65,1.59,2.59,0.4,0.29,0.34,0.54,0.5,0.53,0.5,0.53,0.51,0.51,0.52,0.42,0.3,0.35,0.54,0.55,0.54,0.52,0.53,0.53,0.52,0.53,K League 1,2025,1.35,1.12,4.0,3.82,5.29,3.41,12.94,9.71,113.76,107.65,70.88,60.76,52.71,47.29,0.4,0.6,7.82,6.12,5.12,3.59,1.47,1.33,6.0,8.65,10.0,6.59,11.94,12.12,2.47,3.59,1.88,1.65,0.38,0.3,0.35,0.54,0.5,0.52,0.51,0.52,0.52,0.51,0.52,0.39,0.3,0.37,0.54,0.55,0.54,0.51,0.52,0.53,0.52,0.53
Seoul,1.82,1.47,6.11,3.44,7.17,3.28,18.17,8.89,106.22,86.28,69.78,47.89,56.56,43.44,0.75,0.5,10.61,5.5,7.56,3.39,1.4,1.4,5.5,8.94,11.22,5.94,8.78,11.72,2.0,4.06,1.78,2.72,0.51,0.28,0.24,0.51,0.53,0.53,0.5,0.52,0.52,0.51,0.52,0.52,0.29,0.26,0.55,0.53,0.55,0.5,0.53,0.52,0.52,0.53,K League 1,2025,1.46,1.23,2.88,5.5,4.31,4.62,10.19,13.75,102.75,99.19,61.69,68.69,47.56,52.44,1.0,0.33,5.81,8.12,4.38,5.62,1.43,1.36,7.19,7.0,7.31,8.69,9.94,11.0,3.75,2.25,1.8,1.8,0.3,0.3,0.44,0.52,0.52,0.54,0.49,0.51,0.53,0.51,0.52,0.31,0.3,0.46,0.55,0.53,0.54,0.51,0.51,0.54,0.52,0.52
