team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Atalanta,1.75,1.0,8.4,2.8,8.0,3.6,17.8,9.0,108.8,89.2,60.4,35.0,57.6,42.4,,,11.6,5.0,6.2,4.0,1.6,1.0,5.4,9.2,12.4,5.0,10.0,9.8,1.6,3.8,2.0,1.5,0.55,0.26,0.22,0.55,0.49,,,,,0.53,0.49,0.56,0.26,0.23,0.52,0.55,,,,,0.53,0.51,Italy Serie A,2025-2026,0.75,1.5,4.5,4.25,4.0,5.0,12.75,13.0,98.25,89.5,50.75,37.0,46.75,53.25,1.0,0.0,6.0,8.5,6.75,4.5,1.5,1.5,7.0,8.0,7.75,8.75,7.75,9.75,2.5,5.0,1.67,2.0,0.28,0.27,0.49,0.55,0.48,,,0.55,0.48,0.5,0.52,0.29,0.27,0.5,0.5,0.57,,,0.56,0.49,0.52,0.53
Bologna,2.33,0.33,5.0,2.75,7.5,3.25,16.0,7.5,115.25,67.75,49.5,27.25,59.25,40.75,1.0,0.0,10.25,4.75,5.75,2.75,2.0,1.25,4.5,9.5,11.5,5.25,13.0,16.5,1.75,2.5,1.75,3.0,0.49,0.3,0.23,0.48,0.56,0.48,0.55,0.5,0.54,0.48,0.55,0.5,0.31,0.25,0.59,0.48,0.53,0.52,0.52,0.52,0.49,0.56,Italy Serie A,2025-2026,1.2,1.2,3.8,6.0,5.8,3.2,12.6,9.0,75.2,79.4,28.0,27.6,43.0,57.0,1.0,0.5,8.8,5.2,3.8,3.8,2.8,2.0,5.4,6.6,9.6,6.0,14.6,16.2,2.2,2.8,2.4,2.6,0.35,0.3,0.37,0.5,0.54,0.55,0.48,0.5,0.53,0.48,0.54,0.38,0.31,0.38,0.57,0.5,0.54,0.5,0.52,0.52,0.5,0.55
Cagliari,0.8,1.4,3.2,5.0,3.6,5.0,8.8,12.6,74.8,95.8,30.4,42.8,45.2,54.8,,,5.6,7.6,3.2,5.0,2.4,2.0,8.4,6.6,6.8,9.6,16.2,17.2,3.2,2.0,2.4,2.4,0.3,0.3,0.43,0.52,0.52,0.55,0.48,0.5,0.53,0.5,0.53,0.31,0.3,0.44,0.56,0.51,0.55,0.5,0.51,0.53,0.51,0.54,Italy Serie A,2025-2026,1.25,1.25,6.75,2.75,6.0,5.0,16.0,10.0,115.75,77.75,52.0,26.25,54.0,46.0,0.0,1.0,11.25,6.0,4.75,4.0,1.33,2.0,6.25,12.25,10.25,7.0,14.0,14.75,2.0,4.0,2.0,2.5,0.5,0.3,0.23,0.45,0.58,0.54,0.49,0.52,0.5,0.48,0.54,0.51,0.3,0.24,0.6,0.48,0.54,0.5,0.5,0.54,0.49,0.56
Como,1.8,0.6,3.0,3.0,5.8,4.0,14.6,10.8,105.2,82.2,39.4,33.2,58.0,42.0,,,8.6,7.6,6.2,3.2,0.5,2.0,6.0,9.0,11.0,7.4,14.4,16.4,3.4,3.6,2.2,2.8,0.53,0.27,0.23,0.51,0.52,,,0.52,0.5,0.5,0.53,0.54,0.27,0.24,0.56,0.52,,,0.52,0.53,0.51,0.54,Italy Serie A,2025-2026,1.0,1.0,5.0,4.0,4.75,5.25,12.25,12.5,74.25,98.0,37.75,44.0,38.75,61.25,,,7.0,7.75,5.25,4.75,2.5,1.5,7.0,5.75,5.75,7.75,11.5,17.75,3.0,1.5,2.25,2.5,0.34,0.31,0.37,0.55,0.49,,,0.51,0.52,0.5,0.53,0.36,0.31,0.38,0.53,0.54,0.56,0.48,0.52,0.52,0.51,0.54
Cremonese,1.67,1.33,3.75,5.25,3.0,4.75,8.5,13.0,78.75,106.5,30.75,46.5,45.25,54.75,1.0,1.0,5.0,8.5,3.5,4.5,2.5,1.5,9.5,6.5,6.5,8.75,12.25,11.75,3.0,2.5,2.5,1.25,0.28,0.29,0.46,0.55,0.49,,,0.51,0.52,0.5,0.53,0.29,0.29,0.48,0.52,0.55,,,0.53,0.51,0.5,0.55,Italy Serie A,2025-2026,1.5,1.5,8.6,2.0,8.0,3.6,20.2,6.6,120.8,76.6,53.0,24.2,57.6,42.4,,,12.4,4.2,8.0,2.4,2.4,1.6,5.2,12.4,13.6,5.8,13.8,11.0,1.6,4.8,2.0,2.2,0.65,0.22,0.16,0.46,0.58,0.55,0.48,0.49,0.55,0.53,0.5,0.66,0.23,0.16,0.61,0.47,0.53,0.51,0.5,0.55,0.52,0.53
Fiorentina,1.25,2.25,4.5,5.25,6.25,4.0,14.25,11.75,86.0,91.75,33.75,33.0,46.75,53.25,2.0,0.0,9.0,7.5,5.0,4.25,2.25,1.5,6.25,10.75,9.5,9.0,15.5,18.5,3.25,2.0,2.5,2.75,0.31,0.32,0.4,0.52,0.51,0.55,0.48,0.51,0.52,0.49,0.54,0.34,0.32,0.4,0.54,0.52,0.55,0.5,0.52,0.52,0.5,0.55,Italy Serie A,2025-2026,2.0,0.67,4.6,3.8,5.8,4.6,13.6,9.8,92.8,85.6,47.2,33.0,49.8,50.2,1.0,0.0,10.8,5.4,2.8,4.4,0.8,2.6,7.6,8.2,10.0,6.2,16.0,13.6,1.6,3.2,2.0,2.0,0.44,0.28,0.31,0.52,0.51,0.54,0.48,0.52,0.51,0.48,0.54,0.45,0.28,0.32,0.55,0.52,0.56,0.49,0.52,0.52,0.49,0.56
Genoa,0.0,2.0,4.4,2.8,6.6,3.6,14.2,8.2,99.8,82.2,42.0,34.6,58.2,41.8,1.0,0.0,7.6,5.6,6.6,2.6,1.2,1.4,6.0,10.4,9.0,5.2,15.8,13.8,1.2,3.2,2.6,2.4,0.42,0.31,0.29,0.44,0.59,0.51,0.52,0.48,0.55,,,0.43,0.32,0.32,0.62,0.46,0.51,0.53,0.49,0.55,0.49,0.56,Italy Serie A,2025-2026,1.75,1.0,6.0,4.0,3.75,2.5,13.0,9.0,111.0,83.0,46.75,28.5,60.0,40.0,1.0,0.0,9.5,5.75,3.5,3.25,2.33,1.0,6.25,6.0,9.25,5.75,13.75,14.0,2.25,3.75,1.5,3.0,0.53,0.31,0.2,0.43,0.6,0.48,0.56,0.5,0.54,0.49,0.56,0.54,0.31,0.21,0.62,0.46,0.49,0.56,0.51,0.53,0.5,0.55
Hellas Verona,1.0,1.33,5.5,2.0,5.25,3.0,15.25,8.5,99.5,109.0,38.25,35.25,42.25,57.75,0.5,0.5,8.75,4.25,6.5,4.25,1.5,1.5,6.0,8.0,11.75,4.5,16.5,9.25,2.25,6.25,2.5,2.75,0.36,0.3,0.37,0.49,0.54,0.55,0.48,0.51,0.53,0.5,0.53,0.36,0.31,0.38,0.57,0.5,0.56,0.48,0.5,0.54,0.5,0.54,Italy Serie A,2025-2026,2.5,0.5,5.0,2.8,5.4,5.0,13.6,12.2,115.4,84.6,44.2,35.4,64.2,35.8,,,8.0,7.8,5.6,4.4,0.8,1.6,5.2,8.4,9.0,7.0,9.6,17.4,3.8,2.2,2.0,3.0,0.56,0.28,0.19,0.45,0.59,0.5,0.52,0.51,0.52,0.49,0.54,0.58,0.28,0.2,0.6,0.47,0.54,0.51,0.51,0.53,0.5,0.55
Inter,3.0,0.8,9.4,3.2,8.8,2.4,21.0,8.8,113.4,63.0,63.8,26.6,63.8,36.2,0.5,0.5,15.6,5.0,5.0,3.8,2.4,1.4,5.0,10.2,13.8,5.2,13.2,8.6,2.8,4.2,1.25,1.75,0.77,0.17,0.09,0.49,0.55,,,,,,,0.78,0.18,0.1,0.58,0.49,,,,,,,Italy Serie A,2025-2026,1.75,1.75,3.5,5.5,3.5,8.75,10.0,16.25,92.75,103.5,40.5,54.5,45.75,54.25,1.0,1.0,6.25,9.75,3.75,6.5,1.5,1.0,11.25,5.5,6.75,11.5,15.0,15.75,2.0,1.25,2.0,2.0,0.26,0.3,0.48,0.53,0.5,,,0.52,0.51,0.51,0.52,0.27,0.3,0.49,0.52,0.55,,,0.52,0.53,0.52,0.52
Juventus,2.5,1.25,7.8,4.8,7.0,5.8,19.6,11.8,96.6,75.0,59.6,35.6,56.0,44.0,1.0,0.5,11.2,6.2,8.4,5.4,1.0,0.5,7.2,9.4,13.0,7.6,11.2,10.2,1.6,5.4,1.2,2.6,0.52,0.28,0.23,0.51,0.53,,,0.52,0.52,0.5,0.53,0.53,0.28,0.24,0.54,0.53,,,0.52,0.52,0.5,0.55,Italy Serie A,2025-2026,1.0,0.5,3.5,3.25,5.75,5.25,12.25,13.0,76.5,107.0,30.0,52.0,39.25,60.75,1.0,0.0,7.75,8.5,4.5,4.5,0.5,1.75,9.0,6.5,7.5,8.0,15.0,14.5,3.5,2.5,2.25,2.5,0.22,0.3,0.51,0.49,0.55,0.51,0.52,0.52,0.51,0.49,0.54,0.24,0.3,0.52,0.58,0.49,0.51,0.53,0.52,0.52,0.5,0.55
Lazio,2.0,1.0,4.0,4.25,6.25,5.75,13.5,13.75,84.5,91.25,36.75,40.75,52.0,48.0,1.0,0.0,8.25,10.25,5.25,3.5,0.5,2.0,7.0,7.0,8.75,9.75,11.5,20.25,4.75,1.75,2.0,2.67,0.43,0.3,0.29,0.5,0.54,,,0.51,0.52,0.49,0.54,0.45,0.3,0.3,0.57,0.5,,,0.52,0.52,0.5,0.55,Italy Serie A,2025-2026,1.0,1.0,5.0,1.8,7.4,3.8,14.4,8.4,99.6,83.0,46.0,35.0,53.2,46.8,,,9.8,5.6,4.6,2.8,1.0,0.8,5.4,8.0,10.4,6.4,14.8,11.2,2.6,3.8,3.8,1.8,0.36,0.3,0.37,0.53,0.5,0.52,0.5,0.48,0.56,0.51,0.51,0.37,0.3,0.39,0.54,0.54,0.53,0.51,0.52,0.52,0.51,0.53
Lecce,0.75,1.75,4.0,6.0,4.4,4.6,9.6,13.2,85.6,85.8,38.8,43.8,44.6,55.4,0.33,0.67,6.6,9.4,3.0,3.8,0.8,2.2,6.8,8.0,6.6,8.4,11.8,13.6,3.0,2.4,2.2,1.6,0.23,0.29,0.51,0.47,0.56,0.54,0.49,0.5,0.53,0.48,0.55,0.24,0.3,0.52,0.6,0.48,0.54,0.5,0.5,0.54,0.52,0.53,Italy Serie A,2025-2026,2.33,1.33,4.75,6.75,4.5,4.25,10.5,9.75,88.0,99.25,43.75,45.5,55.75,44.25,,,7.5,3.75,3.0,6.0,1.5,1.25,7.75,9.5,8.5,5.25,14.0,12.0,1.25,2.25,1.67,2.33,0.57,0.28,0.18,0.47,0.57,0.55,0.48,0.49,0.54,0.54,0.49,0.58,0.27,0.19,0.59,0.48,0.55,0.5,0.49,0.55,0.54,0.5
