team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Anderlecht,2.0,1.2,6.5,3.83,6.5,4.17,17.67,10.0,110.67,88.0,63.67,39.67,53.67,46.33,1.0,0.0,10.33,6.67,7.33,3.33,2.33,1.0,7.0,9.67,12.67,6.17,14.0,11.5,1.67,4.67,2.5,2.67,0.55,0.25,0.23,0.6,0.44,,,,,0.53,0.5,0.56,0.27,0.24,0.48,0.6,,,,,0.55,0.51,Belgium Liga Pro,2025-2026,1.0,1.17,4.0,5.83,5.5,5.33,12.67,11.83,97.17,94.0,49.17,54.83,45.33,54.67,0.5,0.5,8.33,7.17,4.33,4.67,1.5,1.67,7.33,7.0,8.5,8.17,8.5,14.33,2.17,3.0,1.83,2.67,0.35,0.28,0.4,0.59,0.45,,,0.54,0.5,0.52,0.52,0.37,0.28,0.4,0.49,0.58,,,0.55,0.5,0.54,0.52
Antwerp,1.33,1.17,4.5,5.0,4.67,4.5,13.33,13.0,92.5,92.33,42.83,42.0,51.0,49.0,2.0,0.0,7.5,9.33,5.83,3.67,3.5,1.5,6.17,8.0,9.17,7.17,10.17,13.33,3.17,3.83,2.17,2.5,0.38,0.27,0.38,0.59,0.46,,,0.53,0.51,0.52,0.51,0.4,0.28,0.39,0.49,0.58,,,0.55,0.51,0.53,0.52,Belgium Liga Pro,2025-2026,1.4,0.4,4.83,3.0,5.5,4.5,15.17,10.0,105.67,91.0,46.17,35.5,50.67,49.33,0.0,1.0,9.0,5.5,6.0,4.17,1.33,2.0,7.0,7.83,9.6,6.6,13.67,14.33,2.5,3.33,1.67,2.33,0.51,0.27,0.25,0.59,0.45,,,0.55,0.48,0.52,0.52,0.52,0.28,0.26,0.48,0.59,,,0.56,0.5,0.54,0.52
Cercle Brugge,1.71,2.0,3.86,4.86,5.86,6.71,14.86,15.0,107.57,75.86,43.29,36.57,50.57,49.43,1.0,0.25,10.71,9.29,4.0,5.71,2.43,1.29,7.86,8.71,9.57,11.14,8.43,13.14,3.43,2.86,1.43,1.71,0.42,0.28,0.34,0.63,0.41,,,,,0.53,0.5,0.44,0.28,0.36,0.45,0.63,,,,,0.54,0.52,Belgium Liga Pro,2025-2026,1.0,1.33,6.2,4.2,5.6,6.0,14.2,13.4,103.2,103.4,57.8,48.4,54.4,45.6,,,9.4,10.2,4.8,3.0,3.2,2.4,8.8,7.8,10.6,8.2,10.4,13.0,3.2,4.0,1.0,2.4,0.43,0.28,0.33,0.59,0.45,0.55,0.48,0.55,0.48,0.51,0.52,0.44,0.28,0.34,0.48,0.59,,,0.54,0.51,0.52,0.53
Club Brugge,2.4,1.2,6.8,3.6,5.0,5.4,15.8,12.6,121.8,78.6,67.6,39.8,63.0,37.0,,,11.6,9.4,4.2,3.0,2.0,1.8,6.6,8.2,10.6,8.2,10.2,12.0,3.6,2.8,1.4,2.6,0.65,0.21,0.18,0.6,0.43,,,,,,,0.66,0.22,0.19,0.47,0.6,,,,,,,Belgium Liga Pro,2025-2026,0.71,1.0,4.0,7.0,5.29,5.29,12.43,15.57,72.0,107.71,38.29,60.0,39.0,61.0,0.5,0.5,7.57,10.14,4.71,5.57,1.14,1.29,9.29,6.71,8.57,10.0,12.29,9.57,3.86,3.14,2.43,1.43,0.2,0.24,0.61,0.61,0.43,,,,,,,0.21,0.24,0.62,0.46,0.61,,,,,0.56,0.5
Dender,0.25,1.75,3.0,4.67,4.17,6.67,9.33,12.83,92.83,99.17,43.33,56.33,51.17,48.83,1.0,0.0,6.67,8.83,2.83,3.67,2.5,1.67,10.17,6.83,6.83,8.5,9.5,11.67,2.67,3.0,1.2,2.0,0.32,0.28,0.43,0.55,0.49,,,0.48,0.55,0.52,0.52,0.34,0.29,0.43,0.52,0.55,,,0.5,0.56,0.52,0.53,Belgium Liga Pro,2025-2026,2.0,0.67,5.83,3.0,6.0,3.5,16.33,10.0,119.33,93.33,59.67,37.5,56.67,43.33,1.0,0.0,10.67,7.33,5.5,2.67,2.0,2.0,7.17,10.17,10.83,7.5,12.0,11.83,3.33,3.0,2.0,1.83,0.54,0.26,0.23,0.58,0.46,,,0.52,0.52,0.52,0.51,0.56,0.27,0.25,0.49,0.58,,,0.53,0.52,0.53,0.52
Genk,1.33,1.33,6.33,3.33,6.17,2.67,16.5,9.0,137.33,71.0,66.0,32.83,66.67,33.33,0.0,1.0,9.17,7.17,7.5,1.83,1.8,2.2,5.33,9.33,9.33,6.33,11.0,14.5,3.17,3.67,1.17,3.0,0.59,0.24,0.21,0.58,0.46,,,,,0.52,0.52,0.59,0.24,0.24,0.48,0.59,,,,,0.53,0.53,Belgium Liga Pro,2025-2026,1.5,1.5,4.33,5.83,5.17,6.67,14.83,16.83,62.67,100.0,35.5,50.83,37.17,62.83,1.0,0.0,10.67,11.17,3.83,5.5,2.5,1.33,8.83,5.5,10.17,10.83,12.5,11.17,4.5,3.67,2.67,2.33,0.34,0.26,0.43,0.61,0.43,,,0.55,0.48,0.5,0.53,0.35,0.27,0.44,0.46,0.62,,,0.55,0.51,0.54,0.52
Gent,2.17,0.83,4.33,5.0,6.33,4.0,14.17,11.17,117.0,95.33,49.0,40.17,58.5,41.5,,,9.17,8.0,5.0,3.17,1.6,1.8,7.83,8.83,10.5,8.33,9.83,10.5,3.83,2.17,1.33,2.33,0.42,0.26,0.36,0.58,0.46,,,0.55,0.48,0.52,0.52,0.43,0.27,0.38,0.49,0.58,,,0.56,0.5,0.53,0.52,Belgium Liga Pro,2025-2026,2.0,1.5,5.33,5.67,5.33,4.0,16.0,12.83,107.67,96.17,48.5,42.5,48.33,51.67,0.5,0.5,11.5,7.83,4.5,5.0,2.17,1.33,8.0,9.83,12.5,9.17,11.0,11.33,3.83,4.67,2.0,2.0,0.45,0.27,0.31,0.63,0.41,,,,,,,0.46,0.28,0.32,0.44,0.63,,,,,0.56,0.5
La Louvière,0.67,0.67,5.67,2.5,6.0,4.17,10.33,11.33,84.8,104.0,48.0,46.4,35.83,64.17,0.0,1.0,6.5,7.17,3.67,4.17,2.17,2.0,7.33,9.5,8.33,7.5,11.67,11.83,3.67,2.17,1.5,1.67,0.29,0.27,0.48,0.54,0.5,0.52,0.51,0.52,0.52,0.52,0.52,0.3,0.28,0.48,0.52,0.56,0.54,0.51,0.53,0.53,0.52,0.54,Belgium Liga Pro,2025-2026,1.6,1.2,4.67,3.17,4.5,4.17,12.17,8.67,111.83,80.67,46.67,34.83,69.33,30.67,,,8.67,6.67,3.33,2.17,3.0,1.67,8.33,9.67,9.33,7.0,13.67,13.0,2.0,3.5,1.33,2.0,0.52,0.28,0.24,0.53,0.51,,,0.52,0.51,0.51,0.52,0.54,0.29,0.25,0.53,0.54,,,0.53,0.53,0.53,0.53
Mechelen,1.6,1.6,4.33,6.33,4.0,6.0,10.83,17.17,84.33,113.33,48.5,59.33,49.0,51.0,0.5,1.0,7.83,11.67,3.0,5.5,1.33,0.83,10.5,5.5,7.0,11.67,10.67,12.0,5.33,3.17,2.33,1.67,0.4,0.28,0.36,0.62,0.42,,,,,0.51,0.52,0.42,0.28,0.37,0.46,0.62,,,,,0.53,0.52,Belgium Liga Pro,2025-2026,0.83,1.5,7.33,6.0,5.83,4.33,15.17,11.17,110.33,80.0,63.0,42.33,52.17,47.83,1.0,0.0,9.17,7.33,6.0,3.83,0.6,1.0,6.5,8.83,8.83,5.67,10.33,8.83,3.0,3.17,1.33,2.33,0.43,0.28,0.33,0.63,0.4,,,,,0.51,0.52,0.44,0.28,0.35,0.46,0.62,,,,,0.53,0.53
OH Leuven,1.0,1.33,3.67,5.83,5.5,4.5,13.33,10.67,75.17,94.5,38.17,44.5,44.0,56.0,,,9.0,7.5,4.17,3.17,2.0,3.0,8.17,7.83,8.0,8.0,16.33,11.67,2.83,3.5,2.83,2.33,0.34,0.29,0.41,0.56,0.48,0.55,0.48,0.52,0.52,0.5,0.53,0.36,0.29,0.43,0.52,0.56,0.56,0.5,0.53,0.53,0.53,0.52,Belgium Liga Pro,2025-2026,2.17,0.5,4.5,5.0,4.33,4.17,12.83,11.33,92.0,82.17,50.5,48.5,54.0,46.0,1.5,0.0,8.5,7.5,4.33,3.83,3.0,2.0,8.17,7.17,8.83,6.33,10.33,17.5,2.83,3.5,2.5,3.67,0.49,0.28,0.27,0.55,0.49,,,0.53,0.5,0.5,0.53,0.51,0.28,0.28,0.52,0.56,,,0.53,0.53,0.52,0.54
