name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Werder Bremen vs Eintracht Frankfurt,2022-08-28 15:30:00,Eintracht Frankfurt won after full-time.,Germany Bundesliga,Werder Bremen,Eintracht Frankfurt,3,4,9,15,5.0,7.0,5.0,3.0,10.0,10.0,113.0,96.0,35.0,43.0,55.0,44.0,1.0,0.0,7.0,8.0,3.0,2.0,3.0,5.0,9.0,10.0,9.0,9.0,18.0,15.0,2.0,1.0,1.0,3.0,,,,2.49,1.58,,,,,,,,,,2.38,1.53,,,,,,,2022-2023
Borussia Dortmund vs TSG Hoffenheim,2022-09-02 18:30:00,Borussia Dortmund won after full-time.,Germany Bundesliga,Borussia Dortmund,TSG Hoffenheim,1,0,5,4,5.0,8.0,8.0,3.0,15.0,7.0,95.0,90.0,79.0,67.0,50.0,50.0,0.0,0.0,12.0,5.0,3.0,2.0,2.0,2.0,,,7.0,3.0,14.0,13.0,0.0,2.0,3.0,4.0,,,,2.7,1.51,,,,,,,,,,2.5,1.5,,,,,,,2022-2023
Bayer 04 Leverkusen vs SC Freiburg,2022-09-03 13:30:00,SC Freiburg won after full-time.,Germany Bundesliga,Bayer 04 Leverkusen,SC Freiburg,2,3,17,6,8.0,4.0,2.0,0.0,15.0,6.0,97.0,75.0,43.0,16.0,48.0,51.0,0.0,0.0,11.0,5.0,4.0,1.0,2.0,1.0,10.0,8.0,8.0,3.0,15.0,14.0,0.0,4.0,2.0,2.0,,,,2.33,1.65,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
FC Union Berlin vs FC Bayern München,2022-09-03 13:30:00,Game ended in draw.,Germany Bundesliga,FC Union Berlin,FC Bayern München,1,1,4,1,5.0,7.0,4.0,9.0,7.0,21.0,70.0,186.0,43.0,55.0,25.0,75.0,0.0,0.0,2.0,12.0,5.0,9.0,0.0,2.0,,,6.0,14.0,16.0,17.0,4.0,2.0,1.0,2.0,,,,2.13,1.77,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
VfL Wolfsburg vs FC Köln,2022-09-03 13:30:00,FC Köln won after full-time.,Germany Bundesliga,VfL Wolfsburg,FC Köln,2,4,14,8,5.0,4.0,4.0,7.0,9.0,18.0,105.0,90.0,53.0,46.0,50.0,49.0,0.0,1.0,7.0,12.0,2.0,6.0,2.0,4.0,10.0,8.0,6.0,11.0,14.0,12.0,1.0,0.0,2.0,1.0,,,,2.29,1.68,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
VfL Bochum 1848 vs Werder Bremen,2022-09-03 13:30:00,Werder Bremen won after full-time.,Germany Bundesliga,VfL Bochum 1848,Werder Bremen,0,2,18,9,7.0,3.0,7.0,4.0,19.0,16.0,98.0,96.0,66.0,41.0,49.0,51.0,0.0,1.0,9.0,13.0,10.0,3.0,3.0,6.0,,,11.0,10.0,15.0,10.0,5.0,5.0,2.0,2.0,,,,2.46,1.59,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
VfB Stuttgart vs Schalke 04,2022-09-03 13:30:00,Game ended in draw.,Germany Bundesliga,VfB Stuttgart,Schalke 04,1,1,12,13,5.0,7.0,6.0,6.0,13.0,12.0,93.0,110.0,36.0,35.0,43.0,56.0,0.0,0.0,8.0,8.0,5.0,4.0,2.0,1.0,,,8.0,7.0,11.0,11.0,1.0,2.0,3.0,2.0,,,,2.2,1.72,,,,,,,,,,2.05,1.7,,,,,,,2022-2023
Eintracht Frankfurt vs RB Leipzig,2022-09-03 16:30:00,Eintracht Frankfurt won after full-time.,Germany Bundesliga,Eintracht Frankfurt,RB Leipzig,4,0,11,10,4.0,3.0,2.0,2.0,14.0,4.0,109.0,128.0,78.0,66.0,43.0,56.0,1.0,0.0,11.0,4.0,3.0,0.0,4.0,0.0,10.0,3.0,10.0,2.0,14.0,14.0,0.0,5.0,1.0,1.0,,,,2.43,1.61,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
FC Augsburg vs Hertha BSC,2022-09-04 13:30:00,Hertha BSC won after full-time.,Germany Bundesliga,FC Augsburg,Hertha BSC,0,2,14,17,5.0,1.0,2.0,7.0,7.0,15.0,78.0,104.0,42.0,56.0,47.0,52.0,0.0,0.0,3.0,10.0,4.0,5.0,3.0,3.0,,,6.0,12.0,13.0,12.0,2.0,0.0,2.0,1.0,,,,2.36,1.64,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
Borussia Mönchengladbach vs FSV Mainz 05,2022-09-04 15:30:00,FSV Mainz 05 won after full-time.,Germany Bundesliga,Borussia Mönchengladbach,FSV Mainz 05,0,1,7,10,4.0,8.0,7.0,3.0,14.0,11.0,97.0,105.0,40.0,46.0,52.0,47.0,0.0,0.0,10.0,7.0,4.0,4.0,3.0,5.0,10.0,3.0,8.0,7.0,13.0,10.0,3.0,3.0,1.0,4.0,,,,2.36,1.64,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
Werder Bremen vs FC Augsburg,2022-09-09 18:30:00,FC Augsburg won after full-time.,Germany Bundesliga,Werder Bremen,FC Augsburg,0,1,8,16,3.0,7.0,3.0,5.0,12.0,15.0,120.0,91.0,38.0,35.0,70.0,30.0,1.0,0.0,7.0,6.0,5.0,9.0,1.0,5.0,,,9.0,10.0,12.0,13.0,5.0,7.0,4.0,5.0,,,,2.16,1.75,,,,,,,,,,2.05,1.7,,,,,,,2022-2023
FC Bayern München vs VfB Stuttgart,2022-09-10 13:30:00,Game ended in draw.,Germany Bundesliga,FC Bayern München,VfB Stuttgart,2,2,1,13,3.0,0.0,7.0,2.0,19.0,7.0,132.0,97.0,46.0,26.0,67.0,33.0,0.0,1.0,14.0,3.0,5.0,4.0,2.0,0.0,,,12.0,5.0,12.0,12.0,1.0,4.0,2.0,4.0,,,,2.1,1.78,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
RB Leipzig vs Borussia Dortmund,2022-09-10 13:30:00,RB Leipzig won after full-time.,Germany Bundesliga,RB Leipzig,Borussia Dortmund,3,0,10,5,5.0,8.0,7.0,2.0,15.0,5.0,85.0,113.0,40.0,48.0,44.0,55.0,0.0,0.0,12.0,4.0,3.0,1.0,2.0,0.0,,,10.0,3.0,12.0,12.0,0.0,2.0,2.0,1.0,,,,2.71,1.5,,,,,,,,,,2.5,1.5,,,,,,,2022-2023
