name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Cercle Brugge vs Anderlecht,2022-07-30 14:00:00,Cercle Brugge won after full-time.,Belgium Liga Pro,Cercle Brugge,Anderlecht,1,0,6,4,8.0,1.0,4.0,3.0,13.0,5.0,138.0,90.0,59.0,29.0,49.0,51.0,0.0,0.0,8.0,3.0,5.0,2.0,1.0,1.0,,,,,11.0,15.0,0.0,3.0,0.0,3.0,,,,2.13,1.74,,,,,,,,,,2.05,1.7,,,,,1.93,1.93,2022-2023
KV Oostende vs Mechelen,2022-07-30 16:15:00,KV Oostende won after full-time.,Belgium Liga Pro,KV Oostende,Mechelen,2,1,15,17,6.0,9.0,2.0,7.0,9.0,19.0,69.0,136.0,34.0,67.0,32.0,67.0,0.0,0.0,7.0,13.0,2.0,6.0,2.0,1.0,,,,,13.0,11.0,5.0,4.0,1.0,2.0,,,,2.29,1.65,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
OH Leuven vs Westerlo,2022-07-30 16:15:00,OH Leuven won after full-time.,Belgium Liga Pro,OH Leuven,Westerlo,2,0,3,4,5.0,6.0,3.0,8.0,11.0,13.0,65.0,106.0,45.0,38.0,43.0,56.0,1.0,0.0,6.0,9.0,5.0,4.0,0.0,3.0,,,,,13.0,10.0,0.0,3.0,2.0,3.0,,,,2.28,1.65,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
Gent vs Sint-Truiden,2022-07-30 18:45:00,Game ended in draw.,Belgium Liga Pro,Gent,Sint-Truiden,1,1,11,13,3.0,6.0,6.0,3.0,13.0,11.0,124.0,118.0,44.0,42.0,57.0,42.0,0.0,0.0,11.0,6.0,2.0,5.0,2.0,0.0,5.0,4.0,,,14.0,12.0,6.0,3.0,2.0,2.0,,,,1.87,1.97,,,,,,,,,,1.75,2.0,,,,,1.98,1.88,2022-2023
Genk vs Standard Liège,2022-07-31 11:30:00,Genk won after full-time.,Belgium Liga Pro,Genk,Standard Liège,3,1,14,13,7.0,4.0,7.0,5.0,15.0,10.0,116.0,91.0,52.0,39.0,51.0,49.0,2.0,0.0,12.0,4.0,3.0,6.0,2.0,2.0,,,,,12.0,14.0,0.0,2.0,3.0,4.0,,,,2.44,1.58,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
AS Eupen vs Club Brugge,2022-07-31 14:00:00,AS Eupen won after full-time.,Belgium Liga Pro,KAS Eupen,Club Brugge,2,1,15,6,5.0,7.0,4.0,3.0,13.0,13.0,93.0,97.0,49.0,42.0,40.0,59.0,0.0,0.0,10.0,8.0,3.0,5.0,3.0,2.0,,,,,18.0,18.0,4.0,4.0,3.0,2.0,,,,2.11,1.76,,,,,,,,,,2.0,1.75,,,,,,,2022-2023
RFC Seraing vs Kortrijk,2022-07-31 16:30:00,Kortrijk won after full-time.,Belgium Liga Pro,RFC Seraing,KV Kortrijk,0,1,17,16,3.0,4.0,12.0,2.0,19.0,7.0,113.0,83.0,71.0,28.0,54.0,45.0,1.0,0.0,14.0,4.0,5.0,3.0,0.0,1.0,0.0,1.0,,,10.0,15.0,0.0,1.0,2.0,2.0,,,,1.96,1.88,,,,,,,,,,1.91,1.91,,,1.85,2.0,,,2022-2023
Antwerp vs Zulte-Waregem,2022-07-31 19:00:00,Antwerp won after full-time.,Belgium Liga Pro,Antwerp,Zulte-Waregem,1,0,3,4,3.0,6.0,7.0,6.0,17.0,12.0,119.0,86.0,45.0,37.0,54.0,45.0,0.0,0.0,8.0,7.0,9.0,5.0,3.0,2.0,4.0,3.0,,,14.0,14.0,4.0,6.0,2.0,2.0,,,,2.26,1.67,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
Club Brugge vs Zulte-Waregem,2022-08-05 18:45:00,Game ended in draw.,Belgium Liga Pro,Club Brugge,Zulte-Waregem,1,1,8,7,7.0,4.0,10.0,2.0,23.0,7.0,151.0,90.0,67.0,35.0,58.0,41.0,0.0,0.0,13.0,5.0,10.0,2.0,4.0,2.0,4.0,2.0,,,16.0,17.0,3.0,6.0,2.0,3.0,,,,2.44,1.58,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
Genk vs AS Eupen,2022-08-06 14:00:00,Genk won after full-time.,Belgium Liga Pro,Genk,KAS Eupen,4,2,12,13,8.0,2.0,4.0,2.0,25.0,9.0,96.0,100.0,59.0,43.0,50.0,50.0,0.0,0.0,16.0,7.0,9.0,2.0,1.0,4.0,,,,,9.0,15.0,3.0,10.0,0.0,3.0,,,,2.38,1.6,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
Kortrijk vs Sint-Truiden,2022-08-06 16:15:00,Game ended in draw.,Belgium Liga Pro,KV Kortrijk,Sint-Truiden,0,0,12,15,4.0,6.0,4.0,11.0,10.0,18.0,58.0,139.0,5.0,30.0,37.0,63.0,0.0,0.0,9.0,12.0,1.0,6.0,1.0,0.0,3.0,6.0,,,6.0,10.0,0.0,4.0,0.0,1.0,,,,1.98,1.85,,,,,,,,,,1.91,1.91,,,1.85,2.0,,,2022-2023
Sporting Charleroi vs KV Oostende,2022-08-06 16:15:00,KV Oostende won after full-time.,Belgium Liga Pro,Sporting Charleroi,KV Oostende,1,3,7,10,9.0,5.0,6.0,2.0,16.0,9.0,100.0,93.0,47.0,42.0,55.0,45.0,0.0,0.0,13.0,5.0,3.0,4.0,3.0,0.0,3.0,7.0,,,8.0,6.0,3.0,2.0,2.0,1.0,,,,2.15,1.73,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
Mechelen vs Union Saint-Gilloise,2022-08-06 18:45:00,Mechelen won after full-time.,Belgium Liga Pro,Mechelen,Union Saint-Gilloise,3,0,17,6,3.0,5.0,0.0,3.0,6.0,6.0,91.0,110.0,32.0,33.0,48.0,52.0,0.0,0.0,2.0,1.0,4.0,5.0,4.0,3.0,,,,,10.0,8.0,1.0,2.0,2.0,5.0,,,,2.23,1.68,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
Standard Liège vs Cercle Brugge,2022-08-07 11:30:00,Standard Liège won after full-time.,Belgium Liga Pro,Standard Liège,Cercle Brugge,2,0,17,14,5.0,6.0,0.0,1.0,10.0,6.0,66.0,129.0,41.0,39.0,58.0,41.0,2.0,0.0,9.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,,,15.0,17.0,3.0,5.0,1.0,2.0,,,,2.19,1.7,,,,,,,,,,2.05,1.7,,,,,1.93,1.93,2022-2023
Gent vs Westerlo,2022-08-07 14:00:00,Gent won after full-time.,Belgium Liga Pro,Gent,Westerlo,2,1,17,13,10.0,7.0,7.0,5.0,15.0,9.0,115.0,103.0,42.0,49.0,57.0,42.0,1.0,0.0,8.0,6.0,7.0,3.0,2.0,1.0,2.0,2.0,,,11.0,11.0,2.0,3.0,2.0,0.0,,,,1.88,1.95,,,,,,,,,,1.91,1.91,,,,,,,2022-2023
Anderlecht vs RFC Seraing,2022-08-07 16:30:00,Anderlecht won after full-time.,Belgium Liga Pro,Anderlecht,RFC Seraing,3,1,11,18,2.0,1.0,6.0,2.0,12.0,5.0,112.0,101.0,44.0,36.0,59.0,40.0,0.0,0.0,10.0,1.0,2.0,4.0,5.0,1.0,11.0,5.0,,,14.0,13.0,1.0,2.0,1.0,1.0,,,,1.73,2.13,,,,,,,,,,1.7,2.05,,,,,,,2022-2023
Antwerp vs OH Leuven,2022-08-07 19:00:00,Antwerp won after full-time.,Belgium Liga Pro,Antwerp,OH Leuven,4,2,4,1,8.0,7.0,9.0,3.0,17.0,8.0,124.0,49.0,68.0,15.0,56.0,43.0,0.0,0.0,12.0,8.0,5.0,0.0,1.0,1.0,,,,,10.0,7.0,2.0,0.0,2.0,1.0,,,,2.38,1.6,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
KV Oostende vs Gent,2022-08-12 18:45:00,Gent won after full-time.,Belgium Liga Pro,KV Oostende,Gent,1,3,5,6,2.0,6.0,5.0,6.0,8.0,14.0,127.0,114.0,50.0,42.0,40.0,59.0,0.0,0.0,4.0,10.0,4.0,4.0,2.0,2.0,,,,,7.0,9.0,3.0,1.0,3.0,1.0,,,,2.12,1.75,,,,,,,,,,2.05,1.7,,,,,,,2022-2023
Westerlo vs Standard Liège,2022-08-13 14:00:00,Westerlo won after full-time.,Belgium Liga Pro,Westerlo,Standard Liège,4,2,10,16,4.0,6.0,8.0,2.0,14.0,12.0,119.0,89.0,55.0,35.0,54.0,45.0,0.0,0.0,10.0,8.0,4.0,4.0,2.0,0.0,,,,,10.0,11.0,4.0,2.0,2.0,5.0,,,,2.16,1.72,,,,,,,,,,2.0,1.75,,,,,1.88,1.98,2022-2023
Cercle Brugge vs Mechelen,2022-08-13 16:15:00,Game ended in draw.,Belgium Liga Pro,Cercle Brugge,Mechelen,0,0,17,13,8.0,8.0,6.0,5.0,12.0,10.0,119.0,77.0,36.0,18.0,47.0,52.0,0.0,0.0,6.0,5.0,6.0,5.0,3.0,3.0,11.0,5.0,,,12.0,9.0,2.0,0.0,0.0,4.0,,,,2.21,1.69,,,,,,,,,,2.05,1.7,,,,,1.85,2.0,2022-2023
RFC Seraing vs Sporting Charleroi,2022-08-13 16:15:00,Sporting Charleroi won after full-time.,Belgium Liga Pro,RFC Seraing,Sporting Charleroi,0,1,18,15,3.0,6.0,5.0,3.0,11.0,13.0,99.0,96.0,20.0,34.0,44.0,55.0,0.0,0.0,6.0,9.0,5.0,4.0,0.0,1.0,9.0,5.0,,,13.0,8.0,2.0,1.0,2.0,3.0,,,,2.08,1.78,,,,,,,,,,2.0,1.75,,,,,1.85,2.0,2022-2023
Union Saint-Gilloise vs Kortrijk,2022-08-13 18:45:00,Union Saint-Gilloise won after full-time.,Belgium Liga Pro,Union Saint-Gilloise,KV Kortrijk,2,1,14,12,5.0,1.0,5.0,2.0,16.0,6.0,152.0,88.0,73.0,20.0,58.0,41.0,1.0,0.0,11.0,5.0,5.0,1.0,0.0,1.0,,,,,9.0,19.0,0.0,3.0,0.0,3.0,,,,1.78,2.09,,,,,,,,,,1.7,2.05,,,,,,,2022-2023
Sint-Truiden vs Anderlecht,2022-08-14 11:30:00,Anderlecht won after full-time.,Belgium Liga Pro,Sint-Truiden,Anderlecht,0,3,16,5,6.0,5.0,4.0,3.0,12.0,10.0,102.0,66.0,58.0,22.0,54.0,45.0,0.0,0.0,8.0,8.0,4.0,2.0,2.0,5.0,2.0,3.0,,,11.0,13.0,3.0,5.0,3.0,3.0,,,,2.03,1.82,,,,,,,,,,1.95,1.8,,,,,2.05,1.8,2022-2023
AS Eupen vs Antwerp,2022-08-14 14:00:00,Antwerp won after full-time.,Belgium Liga Pro,KAS Eupen,Antwerp,0,1,16,2,6.0,3.0,5.0,5.0,17.0,9.0,68.0,116.0,45.0,67.0,35.0,64.0,0.0,0.0,10.0,3.0,7.0,6.0,3.0,2.0,1.0,3.0,,,11.0,12.0,2.0,2.0,4.0,0.0,,,,2.3,1.64,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
OH Leuven vs Club Brugge,2022-08-14 16:30:00,Club Brugge won after full-time.,Belgium Liga Pro,OH Leuven,Club Brugge,0,3,6,11,7.0,5.0,7.0,3.0,13.0,12.0,61.0,115.0,42.0,61.0,46.0,53.0,0.0,2.0,7.0,8.0,6.0,4.0,3.0,7.0,,,,,12.0,6.0,3.0,2.0,3.0,2.0,,,,2.36,1.61,,,,,,,,,,2.38,1.53,,,,,,,2022-2023
Zulte-Waregem vs Genk,2022-08-14 19:00:00,Genk won after full-time.,Belgium Liga Pro,Zulte-Waregem,Genk,1,4,11,6,4.0,8.0,6.0,4.0,16.0,15.0,85.0,116.0,27.0,34.0,54.0,45.0,0.0,1.0,12.0,12.0,4.0,3.0,0.0,4.0,,,,,15.0,14.0,2.0,3.0,4.0,2.0,,,,2.55,1.53,,,,,,,,,,2.5,1.5,,,,,,,2022-2023
AS Eupen vs RFC Seraing,2022-08-19 18:45:00,RFC Seraing won after full-time.,Belgium Liga Pro,KAS Eupen,RFC Seraing,1,3,17,18,7.0,6.0,4.0,4.0,13.0,16.0,131.0,96.0,53.0,31.0,63.0,36.0,0.0,1.0,8.0,10.0,5.0,6.0,3.0,1.0,,,,,8.0,16.0,3.0,4.0,5.0,2.0,,,,2.11,1.76,,,,,,,,,,2.0,1.75,,,,,,,2022-2023
KV Oostende vs Sint-Truiden,2022-08-20 14:00:00,Sint-Truiden won after full-time.,Belgium Liga Pro,KV Oostende,Sint-Truiden,0,1,5,13,5.0,5.0,4.0,5.0,12.0,9.0,139.0,76.0,35.0,32.0,52.0,47.0,0.0,0.0,7.0,4.0,5.0,5.0,2.0,4.0,,,,,16.0,17.0,2.0,6.0,2.0,3.0,,,,1.94,1.88,,,,,,,,,,1.95,1.8,,,1.83,2.03,,,2022-2023
Genk vs Cercle Brugge,2022-08-20 16:15:00,Genk won after full-time.,Belgium Liga Pro,Genk,Cercle Brugge,2,1,2,16,7.0,5.0,9.0,6.0,15.0,9.0,103.0,96.0,40.0,47.0,61.0,38.0,1.0,0.0,14.0,3.0,1.0,6.0,2.0,2.0,7.0,3.0,,,19.0,18.0,1.0,3.0,1.0,1.0,,,,2.29,1.65,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
Club Brugge vs Kortrijk,2022-08-21 11:30:00,Club Brugge won after full-time.,Belgium Liga Pro,Club Brugge,KV Kortrijk,2,1,5,15,15.0,2.0,8.0,5.0,29.0,9.0,143.0,76.0,54.0,22.0,61.0,38.0,0.0,0.0,16.0,5.0,13.0,4.0,2.0,1.0,2.0,2.0,,,15.0,16.0,1.0,8.0,3.0,3.0,,,,1.98,1.86,,,,,,,,,,1.95,1.8,,,,,,,2022-2023
Zulte-Waregem vs Sporting Charleroi,2022-08-21 14:00:00,Sporting Charleroi won after full-time.,Belgium Liga Pro,Zulte-Waregem,Sporting Charleroi,1,3,14,8,2.0,5.0,3.0,4.0,9.0,15.0,110.0,117.0,32.0,34.0,51.0,48.0,0.0,0.0,5.0,10.0,4.0,5.0,0.0,2.0,2.0,1.0,,,7.0,5.0,2.0,3.0,1.0,0.0,,,,2.47,1.56,,,,,,,,,,2.38,1.53,,,,,,,2022-2023
Standard Liège vs OH Leuven,2022-08-21 16:30:00,OH Leuven won after full-time.,Belgium Liga Pro,Standard Liège,OH Leuven,1,3,13,9,10.0,3.0,10.0,1.0,25.0,7.0,141.0,63.0,76.0,21.0,64.0,36.0,1.0,0.0,17.0,5.0,8.0,2.0,2.0,1.0,4.0,5.0,,,15.0,15.0,2.0,6.0,3.0,4.0,,,,2.34,1.63,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
Mechelen vs Westerlo,2022-08-21 19:00:00,Mechelen won after full-time.,Belgium Liga Pro,Mechelen,Westerlo,5,4,12,9,4.0,5.0,5.0,3.0,14.0,14.0,101.0,121.0,60.0,46.0,50.0,49.0,0.0,1.0,8.0,12.0,6.0,2.0,1.0,0.0,,,,,11.0,11.0,4.0,2.0,1.0,2.0,,,,2.1,1.76,,,,,,,,,,2.05,1.7,,,,,1.98,1.88,2022-2023
Sporting Charleroi vs Club Brugge,2022-08-26 18:45:00,Club Brugge won after full-time.,Belgium Liga Pro,Sporting Charleroi,Club Brugge,1,3,5,3,2.0,5.0,8.0,6.0,22.0,16.0,137.0,118.0,56.0,49.0,47.0,52.0,0.0,0.0,15.0,7.0,7.0,9.0,2.0,1.0,,,,,9.0,8.0,3.0,5.0,1.0,0.0,,,,2.34,1.62,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
RFC Seraing vs Genk,2022-08-27 14:00:00,Genk won after full-time.,Belgium Liga Pro,RFC Seraing,Genk,0,4,18,3,5.0,2.0,5.0,5.0,11.0,11.0,79.0,106.0,41.0,40.0,40.0,59.0,0.0,1.0,9.0,6.0,2.0,5.0,1.0,1.0,,,,,12.0,8.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,2.05,1.7,,,,,,,2022-2023
Cercle Brugge vs Zulte-Waregem,2022-08-27 16:15:00,Game ended in draw.,Belgium Liga Pro,Cercle Brugge,Zulte-Waregem,1,1,16,15,6.0,4.0,9.0,1.0,23.0,8.0,126.0,64.0,47.0,44.0,59.0,40.0,0.0,0.0,14.0,4.0,9.0,4.0,1.0,3.0,9.0,7.0,,,14.0,16.0,3.0,5.0,1.0,1.0,,,,2.17,1.71,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
OH Leuven vs KV Oostende,2022-08-27 16:15:00,OH Leuven won after full-time.,Belgium Liga Pro,OH Leuven,KV Oostende,2,1,5,11,2.0,7.0,3.0,8.0,11.0,15.0,105.0,85.0,56.0,48.0,62.0,37.0,0.0,0.0,9.0,14.0,2.0,1.0,2.0,2.0,5.0,7.0,,,9.0,12.0,4.0,4.0,1.0,3.0,,,,2.5,1.56,,,,,,,,,,2.5,1.5,,,,,,,2022-2023
Sint-Truiden vs Mechelen,2022-08-27 18:45:00,Sint-Truiden won after full-time.,Belgium Liga Pro,Sint-Truiden,Mechelen,3,1,11,8,4.0,3.0,2.0,0.0,10.0,2.0,105.0,91.0,43.0,24.0,48.0,51.0,1.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,,,,,15.0,10.0,1.0,0.0,1.0,3.0,,,,2.06,1.79,,,,,,,,,,1.95,1.8,,,,,2.1,1.78,2022-2023
Gent vs Antwerp,2022-08-28 11:30:00,Antwerp won after full-time.,Belgium Liga Pro,Gent,Antwerp,1,2,8,3,6.0,2.0,6.0,1.0,15.0,6.0,119.0,96.0,61.0,19.0,52.0,47.0,0.0,1.0,11.0,6.0,4.0,0.0,2.0,0.0,,,,,8.0,11.0,2.0,2.0,3.0,3.0,,,,2.01,1.83,,,,,,,,,,1.95,1.8,,,,,1.88,1.98,2022-2023
Kortrijk vs Standard Liège,2022-08-28 14:00:00,Standard Liège won after full-time.,Belgium Liga Pro,KV Kortrijk,Standard Liège,0,1,15,16,4.0,9.0,3.0,9.0,6.0,16.0,87.0,108.0,32.0,74.0,45.0,54.0,0.0,0.0,2.0,10.0,4.0,6.0,2.0,1.0,2.0,1.0,,,18.0,19.0,4.0,2.0,3.0,3.0,,,,2.28,1.65,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
Union Saint-Gilloise vs Anderlecht,2022-08-28 16:30:00,Union Saint-Gilloise won after full-time.,Belgium Liga Pro,Union Saint-Gilloise,Anderlecht,2,1,10,5,7.0,7.0,3.0,5.0,11.0,10.0,100.0,122.0,35.0,44.0,48.0,51.0,0.0,0.0,9.0,8.0,2.0,2.0,1.0,3.0,9.0,9.0,,,11.0,10.0,3.0,3.0,3.0,1.0,,,,1.9,1.93,,,,,,,,,,1.95,1.8,,,1.88,1.98,,,2022-2023
Westerlo vs AS Eupen,2022-08-28 19:00:00,AS Eupen won after full-time.,Belgium Liga Pro,Westerlo,KAS Eupen,0,1,12,17,5.0,10.0,2.0,4.0,7.0,14.0,91.0,105.0,43.0,60.0,46.0,53.0,1.0,0.0,6.0,2.0,1.0,12.0,3.0,1.0,,,,,13.0,10.0,1.0,0.0,2.0,1.0,,,,2.18,1.71,,,,,,,,,,2.05,1.7,,,,,,,2022-2023
Antwerp vs Union Saint-Gilloise,2022-08-31 18:30:00,Antwerp won after full-time.,Belgium Liga Pro,Antwerp,Union Saint-Gilloise,4,2,2,5,4.0,3.0,2.0,3.0,10.0,8.0,106.0,102.0,22.0,40.0,60.0,39.0,1.0,0.0,7.0,7.0,3.0,1.0,4.0,0.0,5.0,4.0,,,10.0,10.0,1.0,0.0,2.0,0.0,,,,1.92,1.92,,,,,,,,,,1.95,1.8,,,1.9,1.95,,,2022-2023
Anderlecht vs Gent,2022-09-01 18:30:00,Gent won after full-time.,Belgium Liga Pro,Anderlecht,Gent,0,1,4,7,5.0,3.0,3.0,4.0,10.0,10.0,108.0,115.0,55.0,40.0,50.0,49.0,0.0,1.0,7.0,5.0,3.0,5.0,3.0,4.0,2.0,6.0,,,13.0,13.0,4.0,0.0,2.0,2.0,,,,2.0,1.84,,,,,,,,,,1.95,1.8,,,1.9,1.95,,,2022-2023
Club Brugge vs Cercle Brugge,2022-09-02 18:45:00,Club Brugge won after full-time.,Belgium Liga Pro,Club Brugge,Cercle Brugge,4,0,3,16,7.0,4.0,2.0,7.0,8.0,14.0,107.0,94.0,48.0,23.0,63.0,37.0,0.0,0.0,7.0,8.0,1.0,6.0,2.0,3.0,,,,,17.0,11.0,0.0,1.0,1.0,3.0,,,,2.16,1.72,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
Genk vs Sint-Truiden,2022-09-03 14:00:00,Game ended in draw.,Belgium Liga Pro,Genk,Sint-Truiden,0,0,3,10,8.0,6.0,7.0,2.0,17.0,7.0,113.0,117.0,46.0,34.0,56.0,43.0,0.0,0.0,12.0,2.0,5.0,5.0,1.0,2.0,,,,,13.0,13.0,3.0,4.0,1.0,3.0,,,,1.95,1.88,,,,,,,,,,1.95,1.8,,,,,1.93,1.93,2022-2023
