name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Patronato vs Argentinos Juniors,2022-02-10 22:15:00,Argentinos Juniors won after full-time.,Argentina Liga Profissional de Futebol,Patronato,Argentinos Juniors,0,1,,,3.0,9.0,4.0,4.0,8.0,9.0,77.0,91.0,52.0,65.0,37.0,63.0,0.0,0.0,6.0,6.0,2.0,3.0,2.0,1.0,,,,,10.0,6.0,4.0,1.0,1.0,0.0,,,,1.71,2.16,,,,,,,,,,1.67,2.1,1.98,1.88,,,,,2022
Sarmiento vs Atlético Tucumán,2022-02-10 22:15:00,Sarmiento won after full-time.,Argentina Liga Profissional de Futebol,Sarmiento,Atlético Tucumán,1,0,,,9.0,6.0,7.0,8.0,17.0,15.0,74.0,71.0,29.0,38.0,49.0,51.0,0.0,0.0,8.0,6.0,9.0,9.0,1.0,1.0,,,,,13.0,12.0,3.0,5.0,2.0,4.0,,,,2.1,1.76,,,,,,,,,,2.05,1.7,,,,,1.93,1.93,2022
Newell's Old Boys vs Defensa y Justicia,2022-02-11 00:30:00,Newell's Old Boys won after full-time.,Argentina Liga Profissional de Futebol,Newell's Old Boys,Defensa y Justicia,1,0,,,6.0,2.0,12.0,3.0,23.0,8.0,80.0,72.0,49.0,22.0,47.0,53.0,0.0,0.0,12.0,2.0,11.0,6.0,2.0,1.0,,,,,18.0,7.0,3.0,6.0,1.0,1.0,,,,1.82,2.0,,,,,,,,,,1.8,1.95,,,2.1,1.78,,,2022
Central Cordoba SdE vs Barracas Central,2022-02-11 00:30:00,Central Cordoba SdE won after full-time.,Argentina Liga Profissional de Futebol,Central Cordoba SdE,Barracas Central,3,1,,,4.0,5.0,9.0,4.0,22.0,9.0,130.0,122.0,74.0,63.0,40.0,60.0,0.0,0.0,9.0,5.0,13.0,4.0,4.0,2.0,,,,,18.0,10.0,1.0,4.0,3.0,1.0,,,,1.79,2.04,,,,,,,,,,1.75,2.0,,,,,1.93,1.93,2022
Arsenal de Sarandi vs Rosario Central,2022-02-11 20:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Arsenal de Sarandí,Rosario Central,1,1,,,4.0,5.0,4.0,8.0,7.0,16.0,77.0,87.0,27.0,40.0,50.0,50.0,0.0,0.0,4.0,10.0,3.0,6.0,2.0,4.0,,,,,21.0,15.0,4.0,2.0,3.0,2.0,,,,2.06,1.78,,,,,,,,,,1.95,1.8,,,,,2.05,1.8,2022
Vélez Sarsfield vs Aldosivi,2022-02-11 22:15:00,Vélez Sarsfield won after full-time.,Argentina Liga Profissional de Futebol,Vélez Sarsfield,Aldosivi,2,0,,,7.0,5.0,5.0,7.0,11.0,12.0,84.0,114.0,53.0,66.0,46.0,54.0,0.0,0.0,7.0,7.0,4.0,5.0,2.0,0.0,,,,,11.0,14.0,2.0,4.0,2.0,3.0,,,,1.74,2.12,,,,,,,,,,1.7,2.05,,,,,2.0,1.85,2022
Godoy Cruz vs Tigre,2022-02-11 22:15:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Godoy Cruz,Tigre,1,1,,,8.0,4.0,6.0,5.0,12.0,11.0,84.0,72.0,45.0,27.0,55.0,45.0,0.0,0.0,7.0,5.0,5.0,6.0,1.0,2.0,,,,,15.0,9.0,1.0,3.0,1.0,2.0,,,,2.0,1.82,,,,,,,,,,1.95,1.8,,,1.9,1.95,,,2022
Banfield vs San Lorenzo,2022-02-12 00:30:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Banfield,San Lorenzo,0,0,,,8.0,4.0,5.0,5.0,11.0,8.0,96.0,113.0,71.0,63.0,48.0,52.0,0.0,0.0,5.0,2.0,6.0,6.0,1.0,3.0,,,,,14.0,11.0,1.0,2.0,0.0,1.0,,,,1.71,2.16,,,,,,,,,,1.7,2.05,1.93,1.93,,,,,2022
Huracán vs Lanús,2022-02-12 20:00:00,Huracán won after full-time.,Argentina Liga Profissional de Futebol,Huracán,Lanús,1,0,,,5.0,4.0,11.0,5.0,15.0,5.0,109.0,132.0,72.0,63.0,45.0,55.0,0.0,0.0,8.0,2.0,7.0,3.0,3.0,1.0,,,,,13.0,15.0,0.0,4.0,3.0,2.0,,,,2.02,1.82,,,,,,,,,,2.0,1.75,,,,,2.03,1.83,2022
Unión Santa Fe vs River Plate,2022-02-12 22:15:00,Unión Santa Fe won after full-time.,Argentina Liga Profissional de Futebol,Unión Santa Fe,River Plate,1,0,,,3.0,6.0,7.0,4.0,11.0,7.0,72.0,89.0,62.0,68.0,31.0,69.0,1.0,0.0,9.0,5.0,2.0,2.0,0.0,4.0,,,,,11.0,10.0,2.0,4.0,2.0,4.0,,,,1.93,1.89,,,,,,,,,,1.91,1.91,,,,,2.03,1.83,2022
