name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Kaiserslautern vs Hannover 96,2022-07-15 18:30:00,Kaiserslautern won after full-time.,Germany Bundesliga 2,Kaiserslautern,Hannover 96,2,1,,,4.0,3.0,5.0,6.0,12.0,11.0,81.0,126.0,35.0,49.0,34.0,65.0,0.0,0.0,3.0,5.0,9.0,6.0,1.0,1.0,,,8.0,10.0,15.0,15.0,1.0,0.0,6.0,3.0,,,,,,,,,,,,,,,2.1,1.67,,,,,1.88,1.98,2022-2023
SpVgg Greuther Fürth vs Holstein Kiel,2022-07-16 11:00:00,Game ended in draw.,Germany Bundesliga 2,SpVgg Greuther Fürth,Holstein Kiel,2,2,17,10,12.0,1.0,7.0,0.0,24.0,4.0,114.0,74.0,66.0,18.0,49.0,50.0,0.0,1.0,16.0,2.0,8.0,2.0,3.0,0.0,,,16.0,2.0,13.0,12.0,0.0,5.0,5.0,2.0,,,,,,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
St. Pauli vs Nürnberg,2022-07-16 11:00:00,St. Pauli won after full-time.,Germany Bundesliga 2,St. Pauli,Nürnberg,3,2,18,14,4.0,4.0,4.0,6.0,17.0,11.0,103.0,98.0,37.0,43.0,51.0,49.0,1.0,0.0,11.0,8.0,6.0,3.0,0.0,2.0,,,9.0,9.0,16.0,16.0,2.0,4.0,3.0,4.0,,,,,,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
Sandhausen vs DSC Arminia Bielefeld,2022-07-16 11:00:00,Sandhausen won after full-time.,Germany Bundesliga 2,Sandhausen,DSC Arminia Bielefeld,2,1,16,3,5.0,6.0,8.0,6.0,13.0,14.0,79.0,93.0,30.0,45.0,44.0,55.0,0.0,0.0,8.0,7.0,5.0,7.0,3.0,1.0,,,12.0,8.0,22.0,20.0,4.0,4.0,7.0,2.0,,,,,,,,,,,,,,,2.0,1.73,,,,,1.98,1.88,2022-2023
Jahn Regensburg vs Darmstadt 98,2022-07-16 11:00:00,Jahn Regensburg won after full-time.,Germany Bundesliga 2,Jahn Regensburg,Darmstadt 98,2,0,11,4,3.0,5.0,8.0,9.0,17.0,14.0,82.0,135.0,29.0,60.0,40.0,59.0,0.0,0.0,9.0,8.0,8.0,6.0,1.0,0.0,,,11.0,9.0,12.0,16.0,0.0,1.0,3.0,3.0,,,,,,,,,,,,,,,2.38,1.53,,,,,,,2022-2023
Magdeburg vs Fortuna Düsseldorf,2022-07-16 18:30:00,Fortuna Düsseldorf won after full-time.,Germany Bundesliga 2,Magdeburg,Fortuna Düsseldorf,1,2,17,12,6.0,3.0,4.0,9.0,13.0,16.0,137.0,96.0,52.0,41.0,62.0,37.0,0.0,1.0,6.0,11.0,7.0,5.0,5.0,1.0,,,10.0,9.0,14.0,15.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,,2.38,1.53,,,,,,,2022-2023
Paderborn vs Karlsruher SC,2022-07-17 11:30:00,Paderborn won after full-time.,Germany Bundesliga 2,Paderborn,Karlsruher SC,5,0,18,17,2.0,7.0,4.0,4.0,16.0,11.0,87.0,98.0,30.0,39.0,60.0,39.0,1.0,0.0,10.0,9.0,6.0,2.0,2.0,2.0,,,14.0,7.0,9.0,9.0,2.0,3.0,0.0,2.0,,,,,,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
Hansa Rostock vs Heidenheim,2022-07-17 11:30:00,Heidenheim won after full-time.,Germany Bundesliga 2,Hansa Rostock,Heidenheim,0,1,15,16,2.0,4.0,5.0,5.0,13.0,10.0,105.0,119.0,46.0,48.0,42.0,57.0,0.0,0.0,7.0,5.0,6.0,5.0,3.0,0.0,,,9.0,9.0,11.0,10.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,2.0,1.73,,,,,1.95,1.9,2022-2023
Eintracht Braunschweig vs Hamburger SV,2022-07-17 11:30:00,Hamburger SV won after full-time.,Germany Bundesliga 2,Eintracht Braunschweig,Hamburger SV,0,2,13,14,9.0,4.0,14.0,6.0,24.0,16.0,66.0,135.0,35.0,26.0,30.0,69.0,0.0,0.0,19.0,10.0,5.0,6.0,2.0,0.0,,,17.0,10.0,14.0,9.0,2.0,5.0,0.0,2.0,,,,,,,,,,,,,,,2.0,1.73,,,,,,,2022-2023
Darmstadt 98 vs Sandhausen,2022-07-22 16:30:00,Darmstadt 98 won after full-time.,Germany Bundesliga 2,Darmstadt 98,Sandhausen,2,1,16,7,8.0,3.0,6.0,1.0,11.0,7.0,110.0,76.0,41.0,34.0,61.0,38.0,0.0,0.0,7.0,3.0,4.0,4.0,0.0,0.0,,,8.0,5.0,11.0,11.0,3.0,0.0,2.0,3.0,,,,,,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
Fortuna Düsseldorf vs Paderborn,2022-07-22 16:30:00,Fortuna Düsseldorf won after full-time.,Germany Bundesliga 2,Fortuna Düsseldorf,Paderborn,2,1,5,1,3.0,1.0,1.0,6.0,6.0,11.0,85.0,98.0,7.0,5.0,40.0,59.0,0.0,0.0,4.0,3.0,2.0,8.0,1.0,3.0,,,5.0,10.0,8.0,13.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,2.38,1.53,,,,,,,2022-2023
Heidenheim vs Eintracht Braunschweig,2022-07-23 11:00:00,Heidenheim won after full-time.,Germany Bundesliga 2,Heidenheim,Eintracht Braunschweig,3,0,10,6,7.0,3.0,5.0,7.0,19.0,14.0,94.0,139.0,43.0,15.0,49.0,50.0,0.0,0.0,11.0,9.0,8.0,5.0,3.0,1.0,,,9.0,10.0,8.0,9.0,2.0,1.0,1.0,0.0,,,,2.05,1.82,,,,,,,,,,2.0,1.73,,,,,1.93,1.93,2022-2023
Nürnberg vs SpVgg Greuther Fürth,2022-07-23 11:00:00,Nürnberg won after full-time.,Germany Bundesliga 2,Nürnberg,SpVgg Greuther Fürth,2,0,16,17,6.0,6.0,3.0,2.0,16.0,8.0,82.0,130.0,40.0,46.0,34.0,65.0,0.0,0.0,9.0,5.0,7.0,3.0,0.0,4.0,,,13.0,7.0,17.0,19.0,3.0,6.0,4.0,2.0,,,,2.47,1.57,,,,,,,,,,2.25,1.57,,,,,,,2022-2023
Holstein Kiel vs Kaiserslautern,2022-07-23 11:00:00,Game ended in draw.,Germany Bundesliga 2,Holstein Kiel,Kaiserslautern,2,2,11,13,3.0,4.0,4.0,6.0,12.0,13.0,113.0,105.0,40.0,39.0,64.0,35.0,0.0,0.0,10.0,8.0,2.0,5.0,0.0,2.0,,,6.0,8.0,9.0,13.0,2.0,0.0,1.0,1.0,,,,2.31,1.65,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
Hannover 96 vs St. Pauli,2022-07-23 18:30:00,Game ended in draw.,Germany Bundesliga 2,Hannover 96,St. Pauli,2,2,14,8,2.0,6.0,9.0,9.0,14.0,15.0,83.0,118.0,36.0,59.0,47.0,52.0,1.0,0.0,9.0,9.0,5.0,6.0,0.0,1.0,4.0,7.0,10.0,10.0,11.0,13.0,1.0,2.0,1.0,3.0,,,,2.46,1.58,,,,,,,,,,2.38,1.53,,,,,,,2022-2023
DSC Arminia Bielefeld vs Jahn Regensburg,2022-07-24 11:30:00,Jahn Regensburg won after full-time.,Germany Bundesliga 2,DSC Arminia Bielefeld,Jahn Regensburg,0,3,14,7,4.0,1.0,6.0,6.0,9.0,12.0,138.0,88.0,35.0,26.0,52.0,47.0,0.0,0.0,7.0,2.0,2.0,10.0,1.0,1.0,,,9.0,11.0,16.0,10.0,1.0,0.0,0.0,0.0,,,,2.21,1.7,,,,,,,,,,2.1,1.67,,,,,1.85,2.0,2022-2023
Hamburger SV vs Hansa Rostock,2022-07-24 11:30:00,Hansa Rostock won after full-time.,Germany Bundesliga 2,Hamburger SV,Hansa Rostock,0,1,6,16,5.0,7.0,6.0,7.0,17.0,13.0,135.0,64.0,77.0,38.0,73.0,26.0,0.0,0.0,12.0,10.0,5.0,3.0,0.0,0.0,,,9.0,7.0,12.0,9.0,1.0,1.0,1.0,5.0,,,,2.18,1.73,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
Karlsruher SC vs Magdeburg,2022-07-24 11:30:00,Magdeburg won after full-time.,Germany Bundesliga 2,Karlsruher SC,Magdeburg,2,3,18,15,9.0,4.0,9.0,7.0,26.0,16.0,106.0,98.0,75.0,40.0,37.0,62.0,0.0,0.0,21.0,10.0,5.0,6.0,1.0,0.0,,,14.0,10.0,13.0,12.0,1.0,6.0,2.0,3.0,,,,2.65,1.51,,,,,,,,,,2.5,1.5,,,,,,,2022-2023
SpVgg Greuther Fürth vs Karlsruher SC,2022-08-05 16:30:00,Game ended in draw.,Germany Bundesliga 2,SpVgg Greuther Fürth,Karlsruher SC,1,1,,,7.0,3.0,4.0,3.0,10.0,9.0,112.0,70.0,30.0,27.0,55.0,44.0,0.0,1.0,6.0,5.0,4.0,4.0,2.0,1.0,,,8.0,6.0,16.0,11.0,1.0,0.0,4.0,3.0,,,,2.54,1.55,,,,,,,,,,2.5,1.5,,,,,,,2022-2023
Sandhausen vs Fortuna Düsseldorf,2022-08-05 16:30:00,Sandhausen won after full-time.,Germany Bundesliga 2,Sandhausen,Fortuna Düsseldorf,1,0,,,5.0,8.0,3.0,5.0,9.0,12.0,86.0,125.0,40.0,48.0,31.0,68.0,0.0,0.0,7.0,6.0,2.0,6.0,1.0,0.0,,,7.0,10.0,18.0,17.0,5.0,4.0,4.0,1.0,,,,2.01,1.85,,,,,,,,,,1.83,1.83,,,1.83,2.03,,,2022-2023
Hamburger SV vs Heidenheim,2022-08-06 11:00:00,Hamburger SV won after full-time.,Germany Bundesliga 2,Hamburger SV,Heidenheim,1,0,3,7,2.0,15.0,9.0,4.0,13.0,14.0,94.0,126.0,49.0,80.0,48.0,51.0,0.0,0.0,12.0,9.0,1.0,5.0,2.0,3.0,2.0,2.0,11.0,5.0,13.0,13.0,1.0,2.0,1.0,2.0,,,,2.23,1.69,,,,,,,,,,2.1,1.67,,,,,,,2022-2023
Paderborn vs Hannover 96,2022-08-06 11:00:00,Paderborn won after full-time.,Germany Bundesliga 2,Paderborn,Hannover 96,4,2,2,14,3.0,3.0,14.0,3.0,30.0,16.0,91.0,86.0,53.0,56.0,52.0,47.0,0.0,0.0,20.0,12.0,10.0,4.0,3.0,2.0,4.0,4.0,21.0,10.0,9.0,10.0,3.0,1.0,2.0,4.0,,,,2.58,1.54,,,,,,,,,,2.5,1.5,,,,,,,2022-2023
Jahn Regensburg vs Nürnberg,2022-08-06 11:00:00,Game ended in draw.,Germany Bundesliga 2,Jahn Regensburg,Nürnberg,0,0,4,12,6.0,4.0,3.0,4.0,9.0,12.0,97.0,99.0,46.0,44.0,43.0,56.0,0.0,0.0,7.0,7.0,2.0,5.0,3.0,0.0,4.0,4.0,3.0,6.0,24.0,24.0,1.0,2.0,3.0,1.0,,,,2.33,1.64,,,,,,,,,,2.2,1.62,,,,,,,2022-2023
Hansa Rostock vs DSC Arminia Bielefeld,2022-08-06 18:30:00,Hansa Rostock won after full-time.,Germany Bundesliga 2,Hansa Rostock,DSC Arminia Bielefeld,2,1,11,17,7.0,7.0,9.0,5.0,16.0,13.0,93.0,114.0,32.0,46.0,54.0,46.0,0.0,0.0,10.0,9.0,6.0,4.0,1.0,0.0,,,11.0,8.0,4.0,7.0,2.0,0.0,1.0,0.0,,,,2.06,1.81,,,,,,,,,,2.0,1.73,,,,,2.0,1.85,2022-2023
Magdeburg vs Holstein Kiel,2022-08-07 11:30:00,Holstein Kiel won after full-time.,Germany Bundesliga 2,Magdeburg,Holstein Kiel,1,2,11,13,3.0,9.0,4.0,8.0,9.0,18.0,114.0,102.0,43.0,38.0,58.0,41.0,0.0,1.0,5.0,13.0,4.0,5.0,3.0,5.0,,,6.0,10.0,15.0,11.0,3.0,2.0,3.0,4.0,,,,2.69,1.5,,,,,,,,,,2.5,1.5,,,,,,,2022-2023
