name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,Temporada
Torque vs Cerro Largo,2022-02-05 12:30:00,Game ended in draw.,Uruguay Primera Division,Montevideo City Torque,Cerro Largo,1,1,,,5.0,2.0,11.0,7.0,18.0,9.0,109.0,93.0,98.0,55.0,64.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,14.0,13.0,4.0,5.0,3.0,3.0,,,,2.04,1.79,,,,,,,,,,1.91,1.8,,,,,1.88,1.98,2022
Fénix vs Peñarol,2022-02-05 20:00:00,Fénix won after full-time.,Uruguay Primera Division,Fénix,Peñarol,1,0,,,6.0,4.0,6.0,5.0,9.0,8.0,86.0,89.0,74.0,68.0,39.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,,,16.0,15.0,4.0,3.0,1.0,2.0,,,,1.88,1.94,,,,,,,,,,1.83,1.83,,,,,2.0,1.85,2022
Defensor Sporting vs Liverpool,2022-02-05 22:30:00,Liverpool won after full-time.,Uruguay Primera Division,Defensor Sporting,Liverpool,0,3,,,6.0,10.0,5.0,9.0,10.0,15.0,78.0,67.0,58.0,48.0,53.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,18.0,16.0,5.0,3.0,5.0,5.0,,,,2.1,1.76,,,,,,,,,,2.1,1.67,,,,,1.95,1.9,2022
Albion vs Rentistas,2022-02-06 12:30:00,Rentistas won after full-time.,Uruguay Primera Division,Albion,Rentistas,3,5,,,11.0,4.0,4.0,5.0,10.0,12.0,97.0,83.0,86.0,49.0,55.0,45.0,1.0,1.0,,,,,,,3.0,16.0,,,,,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,1.8,1.91,,,2.0,1.85,,,2022
Boston River vs Plaza Colonia,2022-02-06 20:00:00,Game ended in draw.,Uruguay Primera Division,Boston River,Plaza Colonia,0,0,,,4.0,2.0,2.0,3.0,2.0,5.0,121.0,104.0,81.0,74.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,11.0,,,21.0,13.0,5.0,0.0,1.0,3.0,,,,1.83,1.98,,,,,,,,,,1.8,1.91,,,2.0,1.85,,,2022
Nacional vs Deportivo Maldonado,2022-02-06 23:00:00,Deportivo Maldonado won after full-time.,Uruguay Primera Division,Nacional,Deportivo Maldonado,2,3,,,3.0,3.0,6.0,3.0,6.0,3.0,63.0,40.0,40.0,15.0,65.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,15.0,8.0,0.0,1.0,6.0,1.0,,,,1.72,2.14,,,,,,,,,,1.73,2.0,,,,,1.98,1.88,2022
River Plate vs Wanderers,2022-02-07 20:00:00,Game ended in draw.,Uruguay Primera Division,River Plate,Wanderers,1,1,,,5.0,7.0,6.0,6.0,10.0,9.0,66.0,69.0,62.0,79.0,49.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,12.0,15.0,3.0,4.0,5.0,5.0,,,,2.18,1.69,,,,,,,,,,2.0,1.73,,,,,1.98,1.88,2022
Cerrito vs Danubio,2022-02-08 23:00:00,Danubio won after full-time.,Uruguay Primera Division,Cerrito,Danubio,0,1,,,3.0,9.0,6.0,6.0,8.0,7.0,74.0,69.0,82.0,75.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,5.0,18.0,2.0,0.0,3.0,3.0,,,,1.82,2.0,,,,,,,,,,1.8,1.91,1.83,2.03,,,,,2022
Torque vs Fénix,2022-02-11 23:15:00,Fénix won after full-time.,Uruguay Primera Division,Montevideo City Torque,Fénix,1,2,,,6.0,5.0,1.0,1.0,2.0,3.0,40.0,35.0,61.0,56.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,7.0,12.0,2.0,0.0,2.0,1.0,,,,1.96,1.86,,,,,,,,,,1.83,1.83,,,1.98,1.88,,,2022
Plaza Colonia vs River Plate,2022-02-12 20:00:00,River Plate won after full-time.,Uruguay Primera Division,Plaza Colonia,River Plate,0,1,,,4.0,4.0,6.0,4.0,7.0,8.0,73.0,54.0,49.0,29.0,57.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,,,,16.0,9.0,4.0,2.0,3.0,4.0,,,,1.91,1.91,,,,,,,,,,1.83,1.83,,,2.05,1.8,,,2022
Rentistas vs Nacional,2022-02-12 23:00:00,Nacional won after full-time.,Uruguay Primera Division,Rentistas,Nacional,0,4,,,5.0,4.0,5.0,3.0,7.0,9.0,96.0,100.0,55.0,64.0,41.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,15.0,11.0,1.0,2.0,4.0,4.0,,,,1.78,2.06,,,,,,,,,,1.73,2.0,,,,,2.0,1.85,2022
Liverpool vs Albion,2022-02-13 12:30:00,Liverpool won after full-time.,Uruguay Primera Division,Liverpool,Albion,4,0,,,10.0,4.0,5.0,2.0,12.0,3.0,77.0,67.0,76.0,47.0,67.0,33.0,1.0,0.0,,,,,4.0,1.0,,,,,10.0,6.0,2.0,4.0,3.0,2.0,,,,1.78,2.06,,,,,,,,,,1.73,2.0,,,,,,,2022
Boston River vs Cerrito,2022-02-13 20:00:00,Cerrito won after full-time.,Uruguay Primera Division,Boston River,Cerrito,0,1,,,4.0,2.0,7.0,2.0,8.0,4.0,57.0,46.0,61.0,33.0,63.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9.0,9.0,1.0,1.0,1.0,3.0,,,,1.88,1.94,,,,,,,,,,1.8,1.91,,,2.0,1.85,,,2022
